x exact r1 r2 r3 r4 r5 r6 r7 r8 r9 r10 r11 r12 r13 r14 r15 r16 r17 r18 r19 r20 r21 r22 r23 r24 r25 r26 r27 r28 r29 r30 r31 r32 r33 r34 r35 r36 r37 r38 r39 r40 r41 r42 r43 r44 r45 r46 r47 r48 r49 r50 r51 r52 r53 r54 r55 r56 r57 r58 r59 r60
-7.199999999999999 7.041518014465536e-16 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 1.187719240524963e-08 1.063291815065657e-08 -5.167529455399164e-08 -8.868885686771626e-08 1.211415326851731e-07 3.723614907016546e-07 5.910891636013529e-07 -1.701302243249715e-06 -1.412594232584069e-06 2.01683268425003e-06 1.777241861169239e-06 -3.161205771975122e-06 -3.941403189895916e-06 -5.103753836803944e-08 2.294476850500917e-06 1.492720751591761e-06 -3.671330191619584e-07 -3.320498715345541e-07 -9.20239194555222e-08 7.961467299505054e-08 4.949802107098386e-08 3.101654003597605e-08 1.289709282353893e-08 5.79547376789513e-09 1.914570153782789e-09 6.831963587274508e-10 1.708484243576328e-10 3.704922297501736e-11 1.285289645218715e-11 8.664760195642473e-12 7.817138923752586e-12 5.79283493787504e-12 3.55865321205615e-12 1.833693077156033e-12 8.198257601845231e-13 2.286788462658355e-13 4.567741544382041e-14 -5.334307851765726e-14 -5.097134666638579e-14 -3.002571537153604e-14 -1.470512891156737e-14 -5.979474283502914e-15 -2.432556381731481e-15
-7.05 3.891771085036528e-15 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 4.433626717422632e-08 3.328656485085885e-08 -2.857666401825872e-07 -3.270113734220619e-07 6.517165404874301e-07 1.433484778623071e-06 -1.257109996983311e-08 -5.793075314127888e-06 -6.001492571434603e-06 7.911494834095119e-06 8.43665751597186e-06 -6.794006423059726e-06 -7.12175078361764e-06 6.796286556939949e-06 1.017097051569625e-05 3.835698425485363e-06 -1.377026153180827e-06 -2.024577786177761e-06 -4.976043701545944e-07 3.506553632976377e-07 2.877660709179554e-07 7.660797515694028e-08 4.741671062190064e-08 1.417709242799546e-08 3.049978092999053e-09 1.983781428531801e-10 -4.615739970173232e-10 -3.200534631898574e-10 -1.982193629181647e-10 -4.65752146470831e-11 5.794862217549101e-12 2.687495820443692e-11 2.27381389586291e-11 1.230574720240652e-11 5.840408704417272e-12 2.552077166105562e-12 9.017592178985929e-13 3.663727269089588e-13 4.854028936404503e-14 -2.363439881966249e-14 -3.231942582634068e-14 -2.065110224369751e-14 -8.308556748324468e-15 -1.717554375838551e-15
-6.899999999999999 2.547961514500844e-14 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 1.031813054887178e-07 1.496250368252248e-07 -1.637089255314516e-06 -1.284730161225453e-06 3.094811087489236e-06 4.683126167412852e-06 -4.231320744006121e-06 -1.182953805813553e-05 -1.519651214974744e-05 3.582127917947092e-05 2.59028542242998e-05 -2.817398201467304e-05 -2.633714369680568e-05 3.194078575704338e-05 4.294826366873748e-05 7.332659199869069e-06 -1.044177007667064e-05 -8.972032512027848e-06 1.138673907858219e-08 7.625508230566486e-07 7.028777405577714e-07 1.813265417218023e-07 -3.372096400113106e-08 -2.955016808713661e-08 -1.814860228930559e-08 -1.17398563357965e-08 -5.534465181505507e-09 -3.065745216313201e-09 -1.113111737784861e-09 -4.537854452178392e-10 -2.48565591870004e-11 8.293288422325013e-11 8.76682098268726e-11 5.789836270863777e-11 2.615369727184036e-11 1.07982431382514e-11 3.924517085828591e-12 7.588351562615161e-13 -4.264829390672558e-14 -3.232212048265571e-13 -2.242667108711249e-13 -1.175777870934177e-13 -4.764910726968756e-14 8.643705449840778e-16 1.475064986273662e-14
-6.75 1.535027599657818e-13 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 4.275812029741566e-07 5.869899199063382e-07 -5.28505374768266e-06 -2.925541903499677e-06 1.382393757274376e-05 1.368157028235603e-05 -1.833543287455616e-05 -3.598737202530427e-05 -2.492168551738062e-06 0.000104587793816481 7.995910614979506e-05 -8.87466272135756e-05 -8.447909919311121e-05 5.2125638509049e-05 6.597470362902224e-05 -2.520073866627841e-05 -4.625270437724132e-05 -2.21471848031855e-05 -2.972242679644252e-06 5.380889893140209e-06 2.346245817786934e-06 3.770482821167282e-07 -2.466479867078549e-07 -2.331459978656578e-07 -1.393862829073189e-07 -5.962524220404914e-08 -2.83670685336178e-08 -1.131481088095615e-08 -5.175057351397202e-09 -1.607440154602594e-09 -4.856516278975787e-10 7.901226158343662e-11 2.111954956481494e-10 1.603493325043473e-10 9.024744050134294e-11 3.503722517326449e-11 1.298813436586888e-11 3.778270295791604e-12 -2.789381048418629e-13 -1.05550063595826e-12 -9.693279466204107e-13 -4.812284530707418e-13 -1.402570669792602e-13 2.4937422557724e-14 1.193948807910579e-13 1.397774359890591e-13
-6.6 8.718461256781705e-13 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 1.680543009980127e-06 1.94233464933494e-06 -9.594182660428188e-06 -1.037891673475499e-05 6.401378260208481e-05 4.374508293598513e-05 -6.79748661716049e-05 -9.13801723742743e-05 5.380496484054598e-05 0.0001526153001361207 0.0001827063217345734 -0.0002981479127070886 -0.0002204681265753189 0.0001478754756901247 0.00017722122408954 -0.0001112931208877215 -0.0001918868985095969 -5.809499231479629e-05 4.608749022238216e-07 1.285408718891631e-05 4.776987060286972e-06 1.820963767181102e-06 -2.305742682580829e-07 -6.118063119238933e-07 -3.149878993799249e-07 -1.776387858661588e-07 -7.060920372554189e-08 -3.033413779706187e-08 -1.042560486200038e-08 -4.099484742352415e-09 -9.15295751244431e-10 -4.872142025357134e-11 2.574997555716572e-10 2.822986594196909e-10 1.68529089189998e-10 8.264769428439302e-11 2.839279716221239e-11 9.646557194901131e-12 2.61792414012514e-12 -2.490906849084271e-13 -5.839478580822242e-13 -2.304230723847439e-13 2.974804357622824e-13 6.217299058869318e-13 7.661812974676156e-13 8.458057525563551e-13 8.628567678835208e-13
-6.45 4.659395041451337e-12 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 6.388358759456554e-06 2.536393660801421e-06 -3.17716760210245e-05 -3.59693853760704e-05 0.0001753698050997491 6.569675574178872e-05 -0.000237456174591907 -0.0001984942161610694 0.0001853166465595629 0.0003510272288417181 6.740099024851525e-05 -0.0007640483075837888 -0.0004769993326464617 0.0003614405460539484 0.0003504644012313322 -0.0001272272018404521 -0.0002392697772015624 -2.752431141830193e-05 3.650422986820699e-05 2.372177497775614e-05 1.367620900829983e-05 3.034546036526476e-07 -1.062271370750572e-06 -1.299193034046194e-06 -9.006990943051617e-07 -2.046255266893619e-07 -6.693359503598927e-08 -1.555006705232515e-08 -5.159112539080254e-09 1.461534456245628e-09 1.54837183345929e-09 1.511228348124301e-09 1.018981455713069e-09 5.639800218939873e-10 2.788821826956973e-10 9.138855249951883e-11 2.301060489248314e-11 3.615981318247406e-12 2.902176041188951e-13 1.327747690410981e-12 2.025405365299987e-12 3.087499884448521e-12 3.953581401311985e-12 4.416320188467915e-12 4.59237606589888e-12 4.642686129400446e-12 4.662186017458629e-12 4.66308499222833e-12
-6.3 2.339549000793687e-11 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 2.370130737226173e-05 5.007055347757391e-07 -9.657066039805077e-05 -9.53006356631898e-05 0.0002386254889040952 0.0001716900035397177 -0.0008359637211179031 -0.0005046742551064605 0.0005163164790494619 0.0006632383639680598 -0.0001580179496100081 -0.000712812961411235 -0.0009690893303757386 0.0006826724654482499 0.0007459917618610641 -0.0001331654831035092 -0.0004358699344747833 -5.262617869498922e-06 0.0002257663463697332 9.177028656899295e-05 3.778896507169485e-05 1.170038713509398e-05 -4.846122314402202e-06 -3.777332592123283e-06 -2.299447094821883e-06 -9.391322352078587e-07 -7.496551561958125e-08 9.228541635822599e-08 6.62742335185704e-08 3.424805399592305e-08 1.852133881457751e-08 9.700637889297165e-09 4.742535183013844e-09 2.536666392668059e-09 1.083612760678159e-09 4.431350024784847e-10 8.276926773256229e-11 -1.055155534070172e-11 -9.573621098724153e-12 2.83807075929179e-12 1.238353865901315e-11 1.73168800075813e-11 2.045294653074938e-11 2.242526224671603e-11 2.321623044006378e-11 2.343377496309788e-11 2.344836796414596e-11 2.342782594117515e-11 2.341198012094709e-11
-6.149999999999999 1.103634931527372e-10 -0 -0 -0 0 -0 -0 -0 -0 -0 0 7.116254650159353e-05 -1.966694316095538e-05 -0.0002877659938741584 -7.211386995793241e-05 0.0006047713570586739 0.000546956080149206 -0.001885853591063705 -0.00042477629172226 0.001330028404785765 0.0009340238813223775 -0.0004220392740608252 -0.001128077525193712 -0.0004731488467303695 0.001755894214710412 0.001064327453568465 -0.0002975385681507673 -0.0004063283229698236 5.512220622014412e-06 0.000157714229638779 9.879478668981743e-05 6.811429043726214e-05 3.241088949017914e-05 8.059129813399464e-06 -4.145574431449777e-06 -3.458882984799703e-06 -2.304463163890675e-06 -8.867856060430031e-07 -1.034961205592384e-07 1.150838955980668e-07 9.451722812657117e-08 5.293454502895879e-08 2.672613289810073e-08 1.376664277312151e-08 6.496951273884944e-09 3.39554859188708e-09 1.49514650996253e-09 6.461588414074819e-10 1.871690903451428e-10 6.501633577920269e-11 6.720010049427342e-11 8.166625545208432e-11 9.481152298511887e-11 1.018692313884562e-10 1.064028212002701e-10 1.091290586540366e-10 1.101636317764773e-10 1.104213489133883e-10 1.104299271053972e-10 1.10400667720819e-10 1.103819843506362e-10
-6 4.892436555808717e-10 -0 -0 -0 0 -0 -0 -0 -0 -0 5.983598325965247e-05 -9.63086896983352e-05 -0.0008395550688675864 0.0001048675128615848 0.001380579139327197 0.001131659184126789 -0.001741638517186967 -0.0006931142588478493 0.003006573603625133 0.001832866176725107 -0.0006887791374344276 -0.001496654948239385 -0.0005783756684392195 0.0006157736408098996 0.001859058099922501 0.0006139747592196261 -0.0005737768148829817 -0.0003601728148586989 0.0001458542374146832 0.0002334443516303639 9.188782489118597e-05 4.183925176960983e-05 2.062161950368135e-05 5.928351482743428e-06 -9.993479643179093e-07 -1.590568002814898e-06 -1.364835035653018e-06 -3.958776074522293e-07 1.099438519577842e-07 1.347065585460711e-07 7.307137978106956e-08 3.80826733861454e-08 1.882342899876622e-08 1.025318842308939e-08 5.028555207377055e-09 2.88765039384836e-09 1.504479804456475e-09 8.95193366606498e-10 5.47919713942294e-10 4.521811684972651e-10 4.520132714499948e-10 4.637633081738215e-10 4.73800036959205e-10 4.799457480717561e-10 4.845090940565729e-10 4.875332444768639e-10 4.888476709464692e-10 4.892316240565552e-10 4.892844911942258e-10 4.892690156971091e-10 4.892551897162895e-10
-5.85 2.038755814553748e-09 -0 -0 -0 0 -0 -0 -0 -0 0.0001409625979817505 8.695677183022949e-05 -0.001995947809625261 0.0009108329045751733 0.003073675962330346 0.0002693733524066671 -0.002997275192230385 -0.002240201301712846 0.005223539421357017 0.0008639030382209447 -0.0009340548005552125 -0.0008095314849834892 -0.001039440902769708 0.0001612625379663668 0.0006528124921497472 -6.244092547522824e-05 -0.0001718412216315743 2.074594149176583e-05 -9.232132048061139e-05 -5.876302838624625e-05 0.0002167681698636201 0.000187599995189984 3.348368549169393e-05 1.912369353349536e-05 4.703207913311063e-06 -1.696057464232256e-06 5.86799728251121e-07 -6.747443661459957e-08 1.861966644077157e-07 2.114709273873911e-07 5.21694104782325e-08 1.279346763488013e-08 7.897947107871817e-09 5.215026382810706e-09 4.174634893491498e-09 3.050962279295558e-09 2.607939653901395e-09 2.238506912225642e-09 2.065107020574556e-09 1.997846838353486e-09 1.99410768831203e-09 2.011406499609282e-09 2.020537145195034e-09 2.026519128853054e-09 2.030617688949089e-09 2.034345424679144e-09 2.037004826262966e-09 2.038282272131587e-09 2.038678422025131e-09 2.038755497423155e-09 2.038756867836531e-09 2.038756287562657e-09
-5.7 7.989331205529263e-09 -0 -0 -0 0 -0 -0 -0 0.0004368402228016195 0.000265269535420364 -0.001147049292313039 0.003130616437423385 0.006443908454591116 -0.002051424231631705 -0.004882409168685458 -0.003670715968388503 0.001822512486023798 0.00114404041368271 0.001262045691755771 -0.0009485283661181628 -0.002261512927993055 -0.0001106847620487151 0.001292842306998104 0.0008317405275707354 -0.0004552619002159932 -0.0004708578416982065 -0.0001560758789094784 0.0001481773663222315 0.00019064055196512 3.623309278848931e-05 -2.904852663489372e-05 -5.138753533316826e-06 -1.932441602924298e-06 -1.541895922289438e-06 3.274838715316693e-06 2.404473785103051e-06 9.429307735872187e-07 1.839070554815649e-07 7.657680252575946e-08 -4.040825874584438e-09 -5.631212824656076e-09 -1.897545880018438e-09 3.101986396083956e-09 5.149357297956785e-09 6.695098349947956e-09 7.263834024067163e-09 7.645632592851682e-09 7.812798335369838e-09 7.918248635548577e-09 7.954444432026181e-09 7.967648730812373e-09 7.974476994224889e-09 7.979472547424329e-09 7.983348796348093e-09 7.986234137675034e-09 7.988060598925722e-09 7.988885266725079e-09 7.98917019650717e-09 7.9892651756315e-09 7.989306026429216e-09 7.989320585904301e-09
-5.55 2.945510729722383e-08 -0 -0 -0 0 -0 -0 0.001590170662288749 0.0005142565002514662 -0.001925742239665187 -0.0006055597097374237 0.01132226956741978 -0.007778429083050887 -0.007653274334339726 -0.0001329162440715341 -0.0002575382903553559 0.001872891783392196 0.002485978961665207 -0.000698052823889502 -0.003412867950849272 -0.001397631545638659 0.0008831073564690662 0.001443103273964988 0.0005683964720209149 -5.491033457079987e-05 -0.0006388613189359945 -0.0001287345422225663 0.0002124135394809032 0.0001563791168870632 -9.006761833075775e-05 -0.0001330432063345596 -3.408980907495052e-05 -5.836236981642435e-06 4.508444133189979e-06 5.327687261334376e-06 3.002075253749365e-06 1.183903790284594e-06 2.582734529573734e-07 5.060498955848014e-10 3.084780271792328e-08 3.200107437198819e-08 2.465973861706982e-08 2.518476313901669e-08 2.562838356241005e-08 2.736179839560666e-08 2.813923741505593e-08 2.881029748464398e-08 2.914750297656993e-08 2.933685654122631e-08 2.940312009015863e-08 2.94242796356894e-08 2.943539407963715e-08 2.944370766641148e-08 2.944891540663032e-08 2.945197436148169e-08 2.945366260842482e-08 2.945445602526097e-08 2.945482817070287e-08 2.945498629222439e-08 2.945507411996399e-08 2.94550918446874e-08
-5.399999999999999 1.022236810477678e-07 -0 -0 -0 0 -0 0.003361226533573839 0.0008552350691199018 -0.003899692228159391 -0.001865971779392723 0.003608310119340345 -0.01915521050403862 -0.008870423482141404 0.0042324351867545 -0.0008370997748051142 0.002745597253333667 0.005462987762723937 -0.003110828302513191 -0.005992402817493228 -0.003367325535340838 -0.0003707500501617632 0.001443271642680048 0.001316911688682463 0.0004604462799332308 -0.0006875536519885927 0.0002460118777900935 0.0004240362789748305 -8.838652921902307e-05 -0.0001677210012388521 -6.215097767195124e-05 2.414038533974127e-05 -9.331755414936871e-08 2.4540094106579e-06 6.614702008177839e-06 4.872216294479283e-06 3.338876494167826e-06 1.636324804327443e-06 3.080597102714272e-07 -3.589435277174122e-08 7.239914013532452e-08 1.066274986824353e-07 1.024066622506191e-07 9.887254102667019e-08 9.838441201976002e-08 9.969457500349506e-08 1.005492266665416e-07 1.013297502395469e-07 1.017701435025778e-07 1.020426447366903e-07 1.021466575793071e-07 1.021838105971131e-07 1.022006498406621e-07 1.02211778129615e-07 1.022183470017434e-07 1.022216050365918e-07 1.022229606404725e-07 1.022233836429909e-07 1.022235408434456e-07 1.022236130511674e-07 1.022236561005309e-07 1.022236702648698e-07
-5.25 3.341609302071356e-07 -0 -0 -0 0 0.00786926241969056 0.001048894526670582 -0.01298248583949852 -0.001501046190747504 0.003762601462706498 -0.0005121306058418641 -0.009610576969341957 0.004306484923241243 0.001136227261763852 0.004405716799267466 0.007538873194870066 0.001906529364551325 -0.005901883315671316 -0.008017996244587803 -0.003318164342845948 0.0006226460149355263 0.001610971422598819 0.0007141976860045064 -6.147000773103918e-05 0.0007216628785557114 0.00055210243356225 0.0001727736583458708 -1.024341438849708e-05 -0.0002349701767551292 -0.0001047940123417104 2.068010677381576e-05 2.372437232480404e-05 1.804458437529918e-05 1.297292313818793e-05 6.830549210248111e-06 4.027085748212906e-06 1.886356307159507e-06 7.976838332132444e-07 4.070346730770721e-07 3.659977112373513e-07 3.341432775075773e-07 3.27941654262908e-07 3.274464151197904e-07 3.294242027111222e-07 3.312101252973402e-07 3.323035642109452e-07 3.331119865192004e-07 3.335622554757918e-07 3.339032666503023e-07 3.340528820618833e-07 3.341156752577665e-07 3.341383305803576e-07 3.341498820275014e-07 3.341566251492965e-07 3.341598589302306e-07 3.34161005553957e-07 3.341611367024664e-07 3.34161035547797e-07 3.341609722159133e-07 3.341609348460702e-07 3.341609297833863e-07
-5.1 1.029633200342864e-06 -0 -0 -0 0.02245570676328464 0.0004257138135657298 -0.01658803418675426 0.004123208646903152 -0.001627212859878375 0.002703421347291361 0.003271180395355825 0.004599167284869549 0.002053226474794634 0.005554322532336712 0.008433406704697803 0.008079308381932241 -0.001988176964910191 -0.009214788562950603 -0.006932984697521217 -0.001678515650595875 0.002060816593827163 0.0002659325297041877 -0.001282456323928073 0.001176080463036355 0.00223694852773421 0.0008622684338137318 -2.682040325995212e-05 -0.0002703437895300442 -0.000166783375478784 -0.0001246251884012918 -4.971149044396394e-05 2.708339567343626e-05 3.628876838473251e-05 2.786866852270158e-05 1.070787674685413e-05 5.250372493603669e-06 2.539442790584133e-06 1.456206342786689e-06 1.130603222806633e-06 1.057920153834036e-06 1.014816867429201e-06 1.018459971044507e-06 1.022563353220639e-06 1.026247171300834e-06 1.027705103113671e-06 1.028551123925778e-06 1.028985653538623e-06 1.029204739242689e-06 1.029425734879305e-06 1.029538395818407e-06 1.029596151163385e-06 1.02961423605322e-06 1.029623572880683e-06 1.029628748077243e-06 1.029631680783901e-06 1.029632988368787e-06 1.029633323794197e-06 1.029633312561248e-06 1.029633260304338e-06 1.029633217147569e-06 1.029633206950544e-06
-4.95 2.992805140123779e-06 -0 -0 0.04780168340179359 -0.01471566310575216 -0.01591527256478097 0.01232489299091327 0.001819672184228606 0.006101787087121153 2.286683881913554e-06 -0.004077055723298042 0.007972927078988584 0.009663391338404857 0.006861571997657585 0.009385954527910023 0.00401702832829748 -0.003573992437744893 -0.008556020845041088 -0.003382070892614975 0.002457526704108885 0.0002524618208628694 -0.001793189543014876 0.0001618338542364415 0.0006989283053534486 0.002162570428862479 0.001753646104619798 0.000178758833200891 -0.0004072872482752334 -0.0004165788674407205 -0.0001498029601839653 2.258938954134439e-06 3.323508103623651e-05 5.300910241566594e-05 4.286058936024694e-05 1.431464537125005e-05 7.053444429143584e-06 3.552034120974981e-06 2.47523756073297e-06 2.58132066891315e-06 2.878527632043458e-06 2.977190312989144e-06 2.993593051085652e-06 2.994660353504434e-06 2.994361488644476e-06 2.993763812168831e-06 2.993432244092926e-06 2.993135883166519e-06 2.99299270089053e-06 2.992868360191472e-06 2.992813551721391e-06 2.992798221180598e-06 2.992798086885583e-06 2.992800785633955e-06 2.992802554993473e-06 2.992803772654628e-06 2.992804537736957e-06 2.99280490883062e-06 2.992805066746847e-06 2.992805121717677e-06 2.992805145296097e-06 2.992805144378807e-06
-4.8 8.213460208695988e-06 -0 0.1833466894503485 -0.02604142449713912 -0.01477863573439619 0.007519096236472619 0.003857993988020777 0.00839023608920589 0.005012854259651501 -0.003765502631979589 -0.007973943012010239 0.01378420767306701 0.01728680581211787 0.01364063761050513 0.002669964452923361 0.001040056233510384 -0.004926350597559659 -0.002653564409580245 0.005363077714258701 9.21003931090346e-05 -0.002878508082402973 -0.0004909482711836995 0.000171475152512656 0.001412567378282692 0.002066746812507 0.001341581902021851 0.0004707413315430496 -0.0003842482371565988 -0.0005625147442579551 -0.0002764441724442232 -1.344525777594649e-05 4.625078653334541e-05 5.048011921268313e-05 4.417080238859976e-05 1.939377699716286e-05 1.195321581469068e-05 9.073050344060576e-06 7.987852314682476e-06 8.002372416995589e-06 8.185483677688086e-06 8.23243013431972e-06 8.228429527770553e-06 8.221792457892972e-06 8.217933661193849e-06 8.215854887511809e-06 8.214863393405467e-06 8.214204511963531e-06 8.213908141806117e-06 8.213639732440759e-06 8.213524451720419e-06 8.213477395174808e-06 8.213467837556326e-06 8.213463537547534e-06 8.213461363268584e-06 8.213460145589052e-06 8.213459869880461e-06 8.213459935383311e-06 8.213460084806203e-06 8.213460162085569e-06 8.213460205259811e-06 8.21346020956977e-06
-4.649999999999999 2.130316577067287e-05 -0.007162721310039026 -0.2608554961478636 0.006238304274022832 0.03177465797375754 0.01012351041649725 0.0050419188961601 0.00220022125461794 -0.004961003573660298 -0.009288366404939075 -0.007142441028434188 0.02093524230247746 0.02287785962666716 0.01605537847665325 0.003058787833553095 -0.0105618073063991 -0.0002062397049361429 0.008587541937022304 0.001604544647962826 -0.003202438932290708 -0.003120402010098258 -0.001566288261614949 0.001596522944687236 0.002155351103797126 0.001873565860634371 0.001022764283815917 0.000178449517350202 -0.0002326399166655985 -0.0004743701636618275 -0.0004041553183193771 -0.0001166506284570719 1.942074539840083e-05 4.690258315969513e-05 4.509284759600938e-05 2.93048511190908e-05 2.550778315273488e-05 2.364169623540418e-05 2.237232126312696e-05 2.179312375732221e-05 2.145394221679736e-05 2.134369360597819e-05 2.131525350537761e-05 2.130819099545795e-05 2.13052179699609e-05 2.130420855146846e-05 2.130365620060119e-05 2.130341521409082e-05 2.130324654710803e-05 2.130320604068464e-05 2.13031942089881e-05 2.130319034827862e-05 2.130318176569555e-05 2.130317507906161e-05 2.130317017852411e-05 2.130316766108461e-05 2.130316638050069e-05 2.130316596971365e-05 2.130316582890275e-05 2.130316578935304e-05 2.130316576863693e-05 2.13031657699249e-05
