x exact r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10 r11 r12 r13 r14 r15 r16 r17 r18 r19 r20 r21 r22 r23 r24 r25 r26 r27 r28 r29 r30 r31 r32 r33 r34 r35 r36 r37 r38 r39 r40 r41 r42 r43 r44 r45 r46 r47 r48 r49 r50 r51 r52 r53 r54 r55 r56 r57 r58 r59 r60
-5.25 9.610998584109881e-08 0 0 0 -0 0 -0.0008186670770431517 0.002118790512192162 0.0007884166876779591 -0.004086094524546884 -0.002250506068491673 0.004543110024139703 0.001650821542717364 -0.001299430518142817 -0.0007222763363290259 8.609700579236985e-05 0.0005809638957876925 0.0005160594736544886 -0.0002632776107011742 -0.0003976114363568288 -0.0001276007105760827 -3.653064182394113e-05 5.172816474953592e-05 7.421777459323371e-05 1.226554425252366e-05 0.0001094228511376711 6.887922716290921e-05 2.103587125752084e-05 -5.327935516632916e-07 -2.530320575616366e-05 -1.087798796692022e-05 2.082485969492541e-06 2.367228123129441e-06 1.796073441495268e-06 1.296997114897126e-06 7.096123409719734e-07 4.431773276251278e-07 2.408355156403275e-07 1.394473235086726e-07 1.032008517774703e-07 9.913798930888729e-08 9.615429618963365e-08 9.558047538837301e-08 9.553170765086859e-08 9.570239376048307e-08 9.585708865957753e-08 9.595144937687059e-08 9.60210845238138e-08 9.605960886415528e-08 9.60885258159069e-08 9.610108663955972e-08 9.610630067852424e-08 9.610816253351464e-08 9.610910208645719e-08 9.610964530533359e-08 9.61099026598455e-08 9.610999287903105e-08 9.611000263782924e-08 9.610999457106985e-08 9.610998949741296e-08 9.610998663667064e-08 9.610998612265005e-08
-5.1 2.989800789971712e-07 0 0 0 -0 -0.002753703542653107 0.002612096774271221 0.005105498643137742 -0.003996174160723723 -0.004617715396404735 0.004949229373515754 0.002928857109317897 -0.002027667639168016 -0.001681759917011321 -0.0006771642707811728 0.0008841636152534249 0.0008907650533331407 -0.0001195504729601559 -0.0002357907713855329 -0.000263355184950139 -0.0001020380356429168 0.0001363211343045221 -0.0001129931697105278 -0.0001968986996368112 0.0002166655065545993 0.0003275899512133988 0.0001073644318107519 -4.052049562772648e-06 -2.965721191699848e-05 -1.720751902829941e-05 -1.269930254110878e-05 -4.972136198995881e-06 2.772031378225045e-06 3.695622876924207e-06 2.866250295821539e-06 1.21270351152828e-06 6.943183359930284e-07 4.394250357179442e-07 3.388871130926241e-07 3.086709453814212e-07 3.017482204288591e-07 2.977465260112016e-07 2.980393424497963e-07 2.983840143371934e-07 2.986960337695039e-07 2.988173838254235e-07 2.988885647720013e-07 2.989254120948406e-07 2.989440340614749e-07 2.989627739269661e-07 2.989722530986784e-07 2.989770589306944e-07 2.989785479194181e-07 2.989793083360811e-07 2.98979726048546e-07 2.989799602086927e-07 2.989800635727723e-07 2.98980089485254e-07 2.989800885499191e-07 2.989800843216249e-07 2.98980080965965e-07 2.989800801130358e-07
-4.95 8.779867257861363e-07 0 0 0 -0.006980357988749302 0.00773727260672172 0.00657137383990736 -0.01489144869098176 -0.005411844512069469 0.007610371733329355 0.002506799311289508 -0.0005075964853977212 -0.00168704707915075 -0.002090666371675473 -0.0006205054690815895 0.0006826466180517264 0.0004257331353119228 0.0004934938866905982 -8.834305751835559e-05 -0.0001062223312645304 0.0002065703271329445 -0.0001385548963660745 -0.0003147400679243062 2.257913829076773e-05 0.0001307075397070609 0.0003108460589730073 0.0002203583990817894 2.212614217844127e-05 -4.493964421320723e-05 -4.411107746949668e-05 -1.482653363354667e-05 6.511714371829254e-07 3.707091131264617e-06 5.701567445142488e-06 4.699748388865557e-06 1.943796867297234e-06 1.257782114779492e-06 9.290727359761152e-07 8.304658990703026e-07 8.409912728186674e-07 8.679302005650869e-07 8.766807980588834e-07 8.780879508581938e-07 8.781613684906162e-07 8.781266007691283e-07 8.780711339762166e-07 8.780412602932722e-07 8.780152300865407e-07 8.780027515235352e-07 8.779921026963632e-07 8.77987456726607e-07 8.779861698391511e-07 8.779861561439383e-07 8.77986376449034e-07 8.779865201099734e-07 8.779866181461123e-07 8.779866790427705e-07 8.779867081852375e-07 8.779867206297224e-07 8.779867248695711e-07 8.77986726677625e-07 8.779867266508115e-07
-4.8 2.436202188583975e-06 0 0 -0.006509916618112422 0.02220562446922562 0.008912604464603917 -0.0123136100995198 -0.005285724054976291 0.002539157989307562 0.005264072143569809 0.002597961641328864 -0.002688909325930295 -0.002734446829183086 -0.001079109615740281 -0.001257282317564222 -0.0007250835156775034 0.0008293950539630594 0.0005772584485561168 0.0004816480691224579 0.000513339999752346 -0.0002064876027375237 -0.0004885678448212755 -0.0001180959760467347 4.273716952931603e-05 0.0002190463067339446 0.0002950503426945074 0.0001712114856754489 5.692576320508658e-05 -4.092662689084434e-05 -5.892190785431419e-05 -2.703980138605964e-05 1.87152908358952e-07 6.089815121305203e-06 6.488901351416882e-06 5.871063118077576e-06 3.490033522614336e-06 2.784286169086124e-06 2.514523419358436e-06 2.414878330962504e-06 2.416960519410195e-06 2.433693043367362e-06 2.437879891090849e-06 2.43751322729785e-06 2.436925337259447e-06 2.436588795450496e-06 2.436408259129875e-06 2.436322515342897e-06 2.436265564103047e-06 2.436240069054147e-06 2.436217217804531e-06 2.43620750402567e-06 2.436203587348461e-06 2.436202802946365e-06 2.436202454155219e-06 2.436202279970374e-06 2.436202183401406e-06 2.436202162059646e-06 2.436202167467881e-06 2.436202179317898e-06 2.436202185391377e-06 2.436202188701259e-06 2.436202189064193e-06
-4.649999999999999 6.393878042421967e-06 0 -0.005736349015779576 0.02880812853555488 0.005206954290161835 -0.01335104780982052 -0.01145962773931905 0.007775200875283548 0.009148412808432914 0.0008092270171783555 -0.001786812176798746 -0.001233575378396723 -0.002810986901210858 -0.002561861212094273 -0.001032625558657318 0.0001205112549220318 6.432714638265403e-05 0.001091937412797958 0.001204110755774782 0.0001699283330164853 -0.0005118292968578059 -0.0005149312423846634 -0.0002584898351951192 0.000209870123931976 0.0003494822539203929 0.000264984274086867 0.0001290792950579693 2.576755052677624e-05 -2.089913975192619e-05 -4.641097400469042e-05 -3.764393900718674e-05 -7.549399396523584e-06 6.141714313976758e-06 8.866154551079016e-06 8.669316384941371e-06 7.145033646256728e-06 6.786297626442862e-06 6.609470165495279e-06 6.490873311425439e-06 6.437716529285427e-06 6.407143218332321e-06 6.397372320979131e-06 6.394896225472313e-06 6.394299821991369e-06 6.394050300488629e-06 6.393966222409432e-06 6.39391933976623e-06 6.393898874620269e-06 6.393884599083672e-06 6.393881264541747e-06 6.393880327386497e-06 6.393880030098194e-06 6.393879331010064e-06 6.393878788074339e-06 6.393878392759575e-06 6.393878191637275e-06 6.39387809016598e-06 6.393878058096743e-06 6.393878047140776e-06 6.393878044087295e-06 6.393878042555565e-06 6.393878042554453e-06
-4.5 1.589001968254046e-05 0.1667392579046573 0.1625413411751155 0.05597277186186025 -0.01305432328264143 -0.02608254173967022 0.00393799715887131 0.01257256146436722 0.005122908543331405 -0.0005696909477900752 -0.004115400545742783 -0.002989834485393437 -0.002756138978306971 -0.003311584096013102 -0.001138157314293216 0.0005067320087935389 0.001459386424062884 0.001359401577937907 0.0004400616934471402 -3.500110102640947e-05 -0.0005235512694634024 -0.0005879736079283885 -0.000182754138634985 0.0002524473525400528 0.000393223870048733 0.0002723559601594331 7.893077670984445e-05 1.210485874218564e-06 -2.719919644246474e-05 -3.855936708998242e-05 -1.973398845962945e-05 -6.249722127203338e-06 7.527396224106909e-06 1.423269945999775e-05 1.607297743236266e-05 1.633459861184912e-05 1.621413875571048e-05 1.613989672122531e-05 1.604079499105995e-05 1.594771060713613e-05 1.590191994001447e-05 1.589240004428865e-05 1.589045092289333e-05 1.588996278009805e-05 1.588990991758823e-05 1.588994313618576e-05 1.588997509605881e-05 1.58900003895726e-05 1.589001179464333e-05 1.589001955943021e-05 1.589002193342702e-05 1.589002168403887e-05 1.589002102702097e-05 1.589002043195161e-05 1.589002009952001e-05 1.58900198869193e-05 1.589001977290191e-05 1.589001971662076e-05 1.589001969368876e-05 1.589001968572234e-05 1.589001968278051e-05 1.589001968278754e-05
-4.35 3.743806750557488e-05 -0.1578235239572548 -0.1462675787238153 -0.08048596775527965 -0.02075037925388151 0.0112666732561801 0.004617751459635795 0.008334151985592423 0.001716987940214963 -0.002923935039548473 -0.001625911406640232 -0.00705498326023442 -0.00615401231304117 -0.001574136717366244 -0.0008710145111388574 0.001381403547957976 0.002900386729428072 0.0009421248688075603 -0.0002656653880203444 -0.0006129805592129672 -0.0005259188020982354 -0.0004520707693537051 -7.335501375529609e-05 0.0002200898886004701 0.000350380817654171 0.0003081858715389209 8.2205000034574e-05 -3.774636298433022e-05 -4.201298086480372e-05 -1.490533909083122e-05 -7.780084333040224e-06 9.201565854557981e-06 2.430261649466144e-05 3.212587455436299e-05 3.562824677230952e-05 3.723063705430437e-05 3.748036801856493e-05 3.757480311899452e-05 3.75370683624278e-05 3.748126830775172e-05 3.744540674405783e-05 3.743979916294832e-05 3.743837222667688e-05 3.743793180644855e-05 3.743788413081557e-05 3.743796250218585e-05 3.743800523897169e-05 3.743804599187742e-05 3.743806357116161e-05 3.743806944924886e-05 3.743806898003306e-05 3.743806802494362e-05 3.743806769570692e-05 3.743806761373165e-05 3.743806754951595e-05 3.743806752248565e-05 3.74380674992011e-05 3.743806749887287e-05 3.743806750145004e-05 3.743806750399053e-05 3.743806750582023e-05 3.743806750606872e-05
-4.2 8.373098569715115e-05 -0.1966916133477975 -0.1830215272335699 -0.09626680212224635 -0.02106620933636686 0.01552364810255835 0.01984728953340518 0.002175870363081692 0.00140924342200886 0.0002750275490946774 -0.007671691179139261 -0.007680257118396817 -0.005827150980426044 -0.003242666871471609 0.001495726167229241 0.003034450588435962 0.002003987474210055 0.001286137559279687 -0.0003969325298337017 -0.001062264597502767 -0.0007566746071247006 -0.0001695413625190738 8.753619785966951e-06 0.000252194934858138 0.0003370402234610372 0.0002610744587410405 0.0001133797598346222 -3.811952506993721e-05 -2.462795575770898e-05 -6.26129750031623e-06 2.833072738698249e-05 5.345058361724392e-05 7.12249954860544e-05 7.798686023243792e-05 8.124499052924583e-05 8.282623431814867e-05 8.332001880794943e-05 8.361594876946083e-05 8.372703849860279e-05 8.374121111618138e-05 8.373300949353011e-05 8.373137899929057e-05 8.37311210687269e-05 8.373093024640047e-05 8.373096192126485e-05 8.373095063330832e-05 8.373097147558124e-05 8.37309735878107e-05 8.373097973782048e-05 8.373097980103538e-05 8.373098168383448e-05 8.37309831471248e-05 8.373098427144112e-05 8.373098489939925e-05 8.373098529987856e-05 8.37309855017492e-05 8.37309856204131e-05 8.373098566804928e-05 8.373098568949926e-05 8.373098569568087e-05 8.373098569813488e-05 8.373098569811068e-05
-4.05 0.0001780045563036163 0.1395080374843912 0.1444987818434918 0.03023890480217699 -0.01776749772001167 0.009331967685377616 0.01962734721183424 0.01261441177030488 -0.0003618755013451141 -0.007396672788774924 -0.005716164869893824 -0.008985822788036245 -0.005855002198256176 0.0004225627019405883 0.002009405928929055 0.003137464594418426 0.001971586558547947 0.0003283848474116974 -0.0003511982814692523 -0.000942441680169486 -0.0007498283943445363 -0.0002212344030870989 0.0002896508406261401 0.0003760528350024768 0.0003008706576115563 0.0001692614701844965 3.788995204720326e-05 4.058130722935631e-05 1.475141975914124e-05 4.82606591591145e-05 9.950048387552808e-05 0.0001499022121849069 0.0001686935392547524 0.0001740191513492929 0.0001757093161581574 0.0001768512196125365 0.0001771983649309824 0.0001776892164094451 0.0001778919670398824 0.0001779722855933818 0.0001779974909815078 0.000178003112363111 0.0001780040697500454 0.0001780046729708338 0.0001780046436901578 0.000178004634241516 0.0001780045817474104 0.0001780045618208664 0.0001780045451063195 0.0001780045469704026 0.0001780045495206735 0.0001780045529643598 0.0001780045543072498 0.0001780045553159706 0.000178004555823998 0.0001780045561328331 0.0001780045562634699 0.0001780045563025072 0.0001780045563068601 0.0001780045563061301 0.0001780045563044583 0.0001780045563042861
-3.9 0.0003602202408252991 0.01370904367158611 -0.02014804801960667 0.07050161479185074 0.06378153062722965 0.004416320581793895 0.01096118996278453 0.01324453297694476 0.001376407305857489 -0.008944888655666195 -0.01375321342901556 -0.00734122948174639 -2.619251192365131e-05 0.002637837522767862 0.003456138062721786 0.002448174088981698 0.001828483693289552 9.112593804114964e-05 -0.0006654177518411962 -0.0003585318374453017 -0.0004743968001411393 -0.0001507506957803497 0.0003918349116714147 0.0005796424735584574 0.0003692912697294886 0.0001049670335679229 0.0001309246409009264 6.395655959657299e-05 0.0001670552055474458 0.000199916228439193 0.0002741693819654594 0.0003345620825416255 0.0003554376356068558 0.0003574796943102704 0.0003589564888348768 0.000359021490359757 0.0003595011437410488 0.0003598981287251793 0.000360080751211923 0.0003601782713261859 0.0003602130115331963 0.000360217639892737 0.0003602196776430377 0.0003602200915407532 0.0003602203167250787 0.0003602202686582365 0.0003602202709185437 0.0003602202457719102 0.0003602202445685556 0.0003602202395234405 0.0003602202394702907 0.0003602202394908434 0.0003602202401079363 0.0003602202403878551 0.0003602202406347763 0.0003602202407462705 0.0003602202408078659 0.000360220240822733 0.0003602202408259025 0.0003602202408261669 0.0003602202408257413 0.0003602202408257584
-3.75 0.0006949389824110438 0.1950118349033879 0.1829003603445986 0.07040880254458851 0.06153782495307511 0.06304120647309963 0.003273894013719706 -0.007889555850320196 -0.002041146628031066 -0.01289486917988758 -0.01346267845501504 -0.006098648941606137 0.004706315916283913 0.006128469062972684 0.004772045914951722 0.003464207286364691 0.0005462589579334298 0.0002102521651734998 -0.0001658517931052278 -0.0003751778740210646 0.0002067736958955036 0.0003213689491698199 0.0004961187050822344 0.0007080094776483124 0.0006288387349706237 0.0003516173979570787 0.0001584924453538149 0.0002896675225589384 0.0003729975764682278 0.0005126717172307358 0.0006134416955610555 0.0006744564657942529 0.0006862614489417326 0.0006938128029916162 0.0006940992257848123 0.0006944657505625903 0.0006946110159110277 0.0006947340708809435 0.0006948357115010792 0.0006949043466945373 0.0006949301998384983 0.0006949372165253789 0.000694937954377661 0.0006949387100314501 0.0006949387839897104 0.0006949389311418023 0.0006949389453652984 0.0006949389800522065 0.0006949389839222454 0.000694938986835956 0.0006949389850139867 0.0006949389839033691 0.0006949389831693111 0.0006949389827836327 0.0006949389825354794 0.0006949389824289336 0.0006949389823915014 0.0006949389823945706 0.0006949389824041721 0.0006949389824084323 0.0006949389824112165 0.0006949389824113585
-3.6 0.001280099129876827 -0.01627144036935557 -0.08949991060588491 0.06596380112990682 0.08869223588086411 0.04246816846022997 0.03294533042723661 -0.01873976221002539 -0.03332401407737211 -0.01543283162139834 -0.005449113291526446 -0.0002757236973858131 0.004615914654119933 0.008454360772444186 0.006992403219688348 0.003723652225219037 0.001558866604418165 0.0002692903010270187 0.0003022145020239542 0.0004968717345501797 0.0006152584262960164 0.001069002946858896 0.0009943803848954443 0.0009934787752478125 0.000916488521559082 0.000682401397849156 0.0006906520134035042 0.0006783899669625721 0.0009040563210260783 0.001067086779342684 0.001201980602179988 0.001252472804469589 0.001274178936222284 0.001276874298919353 0.001280229184153585 0.001280466273552205 0.001280294958580098 0.001280149898362306 0.001280101143506002 0.001280082223795242 0.001280096862756322 0.001280097605733829 0.00128009903006715 0.001280098652031647 0.001280098973771391 0.001280099000002564 0.001280099091710485 0.001280099109693928 0.001280099128012783 0.001280099132036961 0.001280099133508416 0.001280099132292953 0.001280099131325643 0.001280099130679896 0.001280099130276958 0.001280099130057527 0.001280099129936495 0.001280099129895917 0.001280099129880996 0.001280099129878215 0.00128009912987755 0.001280099129877862
-3.45 0.002255073031417683 0.1810917134629233 0.1932457875888817 0.04941723756572026 0.03305275885392784 0.05507646060544794 0.01825947809653151 -0.01769803722040874 -0.03235220282613054 -0.02199449907961847 0.0001868284985319412 0.007106292465895485 0.008527160981334592 0.008454472179547281 0.008210981920358854 0.005563989805363325 0.003002316033445584 0.001725664164205114 0.001180896984197343 0.001498197566421792 0.001865022518067211 0.001752589593151767 0.001984531238316111 0.001605000607908299 0.001353760808438271 0.001402683989983547 0.001410387905414402 0.00164695003075509 0.001798092383936895 0.001990660011702016 0.002129855269220601 0.002234597604535458 0.002249779894512557 0.002256137437944458 0.002255008576442879 0.002255624905889634 0.002255528426764452 0.002255350542308102 0.002255161050950094 0.002255123797560047 0.002255083038388732 0.002255077716477775 0.002255073660595124 0.002255073524227778 0.002255073002780035 0.002255073079455528 0.002255073019674476 0.002255073039041335 0.002255073033371092 0.00225507303517218 0.002255073033545547 0.002255073032754595 0.002255073032367963 0.002255073031990166 0.002255073031790487 0.00225507303160057 0.002255073031511978 0.002255073031453626 0.002255073031432963 0.002255073031424112 0.002255073031421178 0.002255073031420778
-3.3 0.003805588331989193 -0.05388193098841264 -0.08078800897093832 0.04557759677882846 0.03960987554691828 0.005969596590561373 -0.003625050310025103 -0.01552763917453597 -0.01293978103353866 -0.01244518964043806 -0.003002914144392871 0.01188276652358194 0.01377719150412317 0.01044380960003153 0.008687593838892572 0.007989990009632332 0.005467904829739977 0.004095037436978798 0.003278373959053252 0.003048738004849166 0.003228869548671312 0.003371365721320423 0.002828076533093932 0.002646332541559843 0.002544021059826932 0.002504494311932817 0.002915155240987913 0.003187820513762696 0.003366718724423098 0.003483696637860103 0.003677643159751742 0.00377840434524607 0.003807234253736896 0.003805619089128695 0.003806924633782834 0.003806017506227805 0.00380599224430189 0.003805705944770485 0.003805702489534735 0.003805614026065649 0.003805603486997597 0.003805591158502188 0.003805590629953479 0.003805588752618394 0.003805588723859261 0.003805588399449543 0.003805588397103611 0.003805588339500269 0.003805588334850624 0.003805588329310051 0.003805588330250934 0.003805588331301643 0.003805588331596848 0.003805588331851179 0.003805588331856101 0.003805588331950574 0.003805588331960584 0.00380558833198905 0.003805588331992026 0.003805588331994626 0.003805588331994027 0.003805588331993674
-3.15 0.006162700360512199 -0.1474530094414082 0.08732175518977632 -0.01043663935716801 -0.01108345183752832 -0.03068082876116294 -0.03438714948622027 0.0006938735813807426 0.002880916709802773 0.00700607074745466 0.008305548803515113 0.009025843358473198 0.01501102938672613 0.0139775688248481 0.01196882233081665 0.0103597468117953 0.009548696617561652 0.006910395971573466 0.005966401480778093 0.005695909729491258 0.005477995980095963 0.005051312325688691 0.004599270033205645 0.004299303027555206 0.00441103714257858 0.004760493493277947 0.005182836418340822 0.005553313439758564 0.005694153598747254 0.005880836045330806 0.006019228576839031 0.006140050491645883 0.006160571573398069 0.006165061215265792 0.006162913107288923 0.00616320130862264 0.006162715967354184 0.006162813777963579 0.006162690272563115 0.006162714329029675 0.006162693738364983 0.006162702275639867 0.006162700283723326 0.006162701079389736 0.006162700502267077 0.006162700536708494 0.00616270040641001 0.006162700392807027 0.006162700367283613 0.006162700360995199 0.006162700359152679 0.006162700358939567 0.006162700359522713 0.006162700359738388 0.006162700360158894 0.006162700360291166 0.006162700360445037 0.006162700360482307 0.006162700360508173 0.006162700360513534 0.006162700360516733 0.006162700360516855
