x exact r1 r2 r3 r4 r5 r6 r7 r8 r9 r10 r11 r12 r13 r14 r15 r16 r17 r18 r19 r20 r21 r22 r23 r24 r25 r26 r27 r28 r29 r30
10.05 -3.703031834465304e-17 -1.218638543481545e-20 2.166764813079525e-19 -6.493281286590616e-18 3.115262388953305e-17 -1.043708798136025e-16 2.336688219166481e-16 -4.478767405132116e-16 4.601517203231798e-16 -5.177040710392712e-16 -7.627333698532717e-18 1.750306852971029e-16 6.986917907167651e-17 -6.975606581987643e-17 -4.485790298257071e-17 1.543645238905106e-17 1.215236670664564e-17 -4.019123845318645e-18 -3.713362827244269e-18 -9.433190942923015e-19 5.330606264359771e-20 1.821750616719052e-19 9.101204584189235e-20 2.034556787802903e-20 -2.306225175065844e-21 -6.263670214367992e-21 -5.185784775986372e-21 -2.787098557295592e-21 -1.230496639636566e-21 -4.303053305432981e-22 -1.566602600289803e-22
10.2 3.826443031962948e-17 -2.720104366459071e-21 4.873809154759963e-20 -1.469287538611978e-18 7.130267616519726e-18 -2.399222741299582e-17 5.451378208910201e-17 -1.060985845432268e-16 1.106108102887379e-16 -1.262502551438516e-16 -2.592580660467223e-18 4.312325001563025e-17 1.843378372097743e-17 -1.742350352023952e-17 -1.161151140355291e-17 3.887659579483014e-18 3.198088471265262e-18 -1.03072392962756e-18 -9.640494456217932e-19 -2.490981649714502e-19 1.417930300426811e-20 4.806480457732837e-20 2.449138702883575e-20 5.466514121611984e-21 -6.564312638245965e-22 -1.713919974982595e-21 -1.403505913637573e-21 -7.48755328174599e-22 -3.274930644916859e-22 -1.128333557171972e-22 -4.035996034258889e-23
10.35 -3.005759426653594e-18 -5.932671172408965e-22 1.070737783548612e-20 -3.245872383370191e-19 1.592283541271026e-18 -5.378866248445551e-18 1.239344807647882e-17 -2.447284316248157e-17 2.586724627451095e-17 -2.992854658497896e-17 -7.919512235833066e-19 1.032016798533773e-17 4.703413591381245e-18 -4.224558697057516e-18 -2.913150939372715e-18 9.495147072101692e-19 8.14925933381341e-19 -2.560933233826443e-19 -2.424268878324468e-19 -6.366743702973666e-20 3.637851987132234e-21 1.226784951035122e-20 6.369181155738001e-21 1.41819763197914e-21 -1.796720558690302e-22 -4.523900071926828e-22 -3.66630780272796e-22 -1.941907645966995e-22 -8.416179231781546e-23 -2.857440405561096e-23 -1.004117040680323e-23
10.5 -2.366541084562607e-17 -1.264405196831527e-22 2.297665696618507e-21 -7.001385750707876e-20 3.469786657889578e-19 -1.176307081233273e-18 2.74638667518222e-18 -5.498053898543113e-18 5.887217031350433e-18 -6.899476987879106e-18 -2.241306866347996e-19 2.400165874159402e-18 1.161599421355237e-18 -9.94810908695775e-19 -7.087659211160038e-19 2.250327508701232e-19 2.011928020175895e-19 -6.168639464952892e-20 -5.908732390124534e-20 -1.57609784708165e-20 9.014912184659382e-22 3.031450170499229e-21 1.601984112771878e-21 3.555789643319439e-22 -4.736701365420093e-23 -1.153066187816888e-22 -9.252971863070416e-23 -4.866662584570069e-23 -2.090387059111921e-23 -6.995227526978177e-24 -2.414687360080567e-24
10.65 1.084729172694492e-17 -2.633355093284008e-23 4.816242970090948e-22 -1.474709389585328e-20 7.379247500536876e-20 -2.509773211296712e-19 5.933484961497515e-19 -1.203370079738597e-18 1.304416494024898e-18 -1.547336353838617e-18 -5.969963333283996e-20 5.427004409229814e-19 2.778946439446033e-19 -2.276229992052129e-19 -1.673141454133506e-19 5.177946255939052e-20 4.815302263847959e-20 -1.441392458008657e-20 -1.396689055894207e-20 -3.781217602545697e-21 2.160396310217367e-22 7.257403234843685e-22 3.899941221937059e-22 8.623131344619035e-23 -1.204391566733721e-23 -2.840708659994884e-23 -2.258166525832309e-23 -1.179574794386217e-23 -5.022395800922296e-24 -1.656853732737185e-24 -5.617578475880793e-25
10.8 -3.3020981041414e-18 -5.35962460405224e-24 9.862209357385781e-23 -3.033452368585912e-21 1.531802124536599e-20 -5.225163052477686e-20 1.250039833331656e-19 -2.566621346847747e-19 2.814473200897267e-19 -3.377066512398045e-19 -1.510561996528032e-20 1.193477118994493e-19 6.444471592110466e-20 -5.062848339193282e-20 -3.834081447132429e-20 1.157325282279796e-20 1.117852607056512e-20 -3.26905037212648e-21 -3.203584746612682e-21 -8.796459432452349e-22 5.012110884186631e-23 1.684389348157127e-22 9.195577916428787e-23 2.024195204825594e-23 -2.957083578342071e-24 -6.770229775908607e-24 -5.333400984533365e-24 -2.767306084948534e-24 -1.168182356027968e-24 -3.799851705884461e-25 -1.265284689158962e-25
10.95 7.356130141592684e-18 -1.066042743793283e-24 1.972916442660813e-23 -6.09412602158979e-22 3.104020088254076e-21 -1.061644119367632e-20 2.568525404438624e-20 -5.335745266211097e-20 5.915217840986632e-20 -7.174929889631859e-20 -3.652613217806637e-21 2.55364306815245e-20 1.449611720519029e-20 -1.095087279079084e-20 -8.532637585835189e-21 2.513856220983097e-21 2.518329450715042e-21 -7.199999537393449e-22 -7.133854096395141e-22 -1.985362102585284e-22 1.126745532591541e-23 3.792206071993266e-23 2.101330304915051e-23 4.602584841162495e-24 -7.017865742068379e-25 -1.562150805229697e-24 -1.219964596959668e-24 -6.288452253335882e-25 -2.632334574498777e-25 -8.444313854543559e-26 -2.761153506756674e-26
11.1 -7.951902663472696e-18 -2.072252338526478e-25 3.855975589395619e-24 -1.195808167317092e-22 6.140781416613168e-22 -2.105371841823715e-21 5.148297252402127e-21 -1.081408271330365e-20 1.211284517182125e-20 -1.484380318481007e-20 -8.475425700808704e-22 5.317939020154765e-21 3.16462258521352e-21 -2.304283188737589e-21 -1.844928922680889e-21 5.308815598352681e-22 5.508202087579529e-22 -1.540712845420757e-22 -1.543004108868668e-22 -4.349497770598612e-23 2.45642489912165e-24 8.286401349324235e-24 4.656467544747282e-24 1.014363884096746e-24 -1.61131238025363e-25 -3.492155589925339e-25 -2.704451816499217e-25 -1.385086282518064e-25 -5.750324364497589e-26 -1.819564485096184e-26 -5.841761566457439e-27
11.25 -4.217938122150386e-17 -3.936859941861492e-26 7.363286488999246e-25 -2.292013206474467e-23 1.186157547717024e-22 -4.075695357371924e-22 1.006771591391246e-21 -2.137121326024157e-21 2.417263446451766e-21 -2.991154599194789e-21 -1.892838083146738e-22 1.078194738100932e-21 6.708483273664361e-22 -4.718479834869242e-22 -3.877207365395229e-22 1.090429551838918e-22 1.170213280443465e-22 -3.2046431528179e-23 -3.243041578678265e-23 -9.253442716955317e-24 5.197174190420881e-25 1.758254106739508e-24 1.001151131303802e-24 2.168142307066762e-25 -3.582047330418296e-26 -7.568270611326659e-26 -5.813938368206886e-26 -2.958861620452867e-26 -1.218516813307809e-26 -3.804023741528068e-27 -1.19898396639572e-27
11.4 -1.009355986872411e-17 -7.309829854414141e-27 1.373852492412595e-25 -4.2914644646298e-24 2.237277141348656e-23 -7.702748505005418e-23 1.921092908768038e-22 -4.118989572438257e-22 4.702156630905105e-22 -5.87227654899607e-22 -4.07794423263907e-23 2.128850089062118e-22 1.381546572952488e-22 -9.405501643076822e-23 -7.922433907111885e-23 2.179202296507187e-23 2.415759484565753e-23 -6.481591121087127e-24 -6.626038778426278e-24 -1.912564496385102e-24 1.067814327834569e-25 3.624419966994357e-25 2.089489311041304e-25 4.497010936123157e-26 -7.715548978467159e-27 -1.591070999345789e-26 -1.212743686289892e-26 -6.133865798828508e-27 -2.506136878826624e-27 -7.720369694025253e-28 -2.388602381908364e-28
11.55 -1.356927461927479e-17 -1.326552473151838e-27 2.504708553979309e-26 -7.849678024148501e-25 4.120898220741706e-24 -1.421362921470513e-23 3.577449010202663e-23 -7.743645420425267e-23 8.91766832738216e-23 -1.123434626395284e-22 -8.490033262982925e-24 4.094499618032136e-23 2.765250490417407e-23 -1.825574320298016e-23 -1.574508036386389e-23 4.23879472583278e-24 4.847743272785445e-24 -1.275231354463193e-24 -1.316533276175732e-24 -3.841920939553566e-25 2.131753819900203e-26 7.26139871916561e-26 4.235249228096489e-26 9.05575350532029e-27 -1.611248331673181e-27 -3.246446546986673e-27 -2.455859391690366e-27 -1.234620018792739e-27 -5.005403408634509e-28 -1.521876310690612e-28 -4.621266211832223e-29
11.7 -4.18090411980257e-17 -2.352938757890635e-28 4.462100565965159e-27 -1.402746575505915e-25 7.412964934730417e-25 -2.5610621975545e-24 6.502184864198616e-24 -1.4202320100642e-23 1.649172218604086e-23 -2.094860082890265e-23 -1.71052146602347e-24 7.67307897174477e-24 5.381513455985869e-24 -3.451193815608842e-24 -3.044488346313851e-24 8.027232092849035e-25 9.459657331846037e-25 -2.441464942207589e-25 -2.544688028756844e-25 -7.503427778424525e-26 4.137260213833517e-27 1.414478158503328e-26 8.340698819839114e-27 1.771314526628871e-27 -3.264135300779055e-28 -6.432346106546561e-28 -4.830413321458404e-28 -2.413969162169952e-28 -9.712785177243175e-29 -2.915255824685296e-29 -8.687063899354808e-30
11.85 -8.688595716571601e-17 -4.079193817763204e-29 7.767866222537752e-28 -2.449113844903902e-26 1.302418909246644e-25 -4.506387592410435e-25 1.153599251651657e-24 -2.541517313451054e-24 2.974504210048694e-24 -3.808145623176826e-24 -3.338851789383586e-25 1.40135710959481e-24 1.018672285711758e-24 -6.356196916717494e-25 -5.729203018172343e-25 1.48044142669146e-25 1.795574232002564e-25 -4.549915596761437e-26 -4.786296010697922e-26 -1.425274260879613e-26 7.809469564942202e-28 2.679924698409193e-27 1.596553699528824e-27 3.366883340154587e-28 -6.418167544125402e-29 -1.238147157530999e-28 -9.232205097293981e-29 -4.586941479253951e-29 -1.831943604259598e-29 -5.429046234266061e-30 -1.587348026938136e-30
12 -4.900054536546696e-18 -6.912314387305631e-30 1.32147334297314e-28 -4.177926553617605e-27 2.235097924228691e-26 -7.7439881716067e-26 1.998046916135562e-25 -4.438161561637111e-25 5.233172023671446e-25 -6.749980137309636e-25 -6.320178219333895e-26 2.494756934704522e-25 1.876164948793762e-25 -1.140726210051654e-25 -1.049550351255344e-25 2.659699198467005e-26 3.31631808608934e-26 -8.25608392081053e-27 -8.763029334322221e-27 -2.633922840890695e-27 1.434303858210913e-28 4.940189129645062e-28 2.971548994314742e-28 6.221550909287771e-29 -1.225458549323093e-29 -2.316329571308534e-29 -1.71532339588096e-29 -8.473964205381473e-30 -3.359869588913594e-30 -9.833283965692231e-31 -2.82056319070332e-31
12.15 -2.427437610586762e-17 -1.144894293891805e-30 2.19696128259359e-29 -6.963905847683332e-28 3.746759736630062e-27 -1.299751430208715e-26 3.378728573708722e-26 -7.563826477135917e-26 8.982148638503492e-26 -1.166796711370179e-25 -1.161112439070776e-26 4.330032590347226e-26 3.363170254857815e-26 -1.995318387283236e-26 -1.872200072017266e-26 4.655806464354342e-27 5.961528296159005e-27 -1.459081753802444e-27 -1.56212881893242e-27 -4.736991191806074e-28 2.564080963961268e-29 8.863241101737663e-29 5.37959780320711e-29 1.118076454583879e-29 -2.273112787613804e-30 -4.213304909683698e-30 -3.099355328876901e-30 -1.522604942990303e-30 -5.994314142495388e-31 -1.732872933900798e-31 -4.875597626942437e-32
12.3 7.011051389811868e-18 -1.853561061255992e-31 3.569487261148499e-30 -1.134232445163697e-28 6.135542053061502e-28 -2.130809977754338e-27 5.578745383351765e-27 -1.258220483676622e-26 1.504245185491431e-26 -1.967250532251215e-26 -2.071716035934597e-27 7.328493297426816e-27 5.869382328183578e-27 -3.402308045668757e-27 -3.252703623254906e-27 7.942837226305751e-28 1.043333412850578e-27 -2.512047702569432e-28 -2.712045465701123e-28 -8.293109117544749e-29 4.463107243539548e-30 1.548078464791467e-29 9.475955982626707e-30 1.954783916705796e-30 -4.097819991343099e-31 -7.454115331318552e-31 -5.44796570320311e-31 -2.661814341883292e-31 -1.040676027178813e-31 -2.972215329949788e-32 -8.201617106568602e-33
12.45 -3.684076361300157e-17 -2.933285702478421e-32 5.667871035698314e-31 -1.805194083262862e-29 9.815454965789095e-29 -3.412282695039314e-28 8.99479397910238e-28 -2.04311827896656e-27 2.458296870300452e-27 -3.235631483761384e-27 -3.592151494520331e-28 1.209679362420758e-27 9.975084481163611e-28 -5.656444155155639e-28 -5.505242529154283e-28 1.320883983605423e-28 1.778117463906714e-28 -4.214234202757047e-29 -4.586659458953583e-29 -1.413708027115866e-29 7.566375737690877e-31 2.633050018663845e-30 1.624544577927832e-30 3.325995090069501e-31 -7.182164755844052e-32 -1.283111489240882e-31 -9.319151354778724e-32 -4.528969954861248e-32 -1.75869794169461e-32 -4.963407615292191e-33 -1.34304462227908e-33
12.6 -2.313730805091107e-17 -4.537469584150824e-33 8.795797901723348e-32 -2.807584443941005e-30 1.534084607673468e-29 -5.338093431544759e-29 1.41628462684456e-28 -3.238869313433599e-28 3.920826176265487e-28 -5.192206718972622e-28 -6.055805058711503e-29 1.947709331811425e-28 1.651306524463862e-28 -9.170520598727813e-29 -9.079004508240405e-29 2.141633494885586e-29 2.95168621944272e-29 -6.890397965111482e-30 -7.558056231019456e-30 -2.34711499378698e-30 1.249686078318842e-31 4.362113556077657e-31 2.711413034162821e-31 5.508978415103351e-32 -1.224270072370056e-32 -2.149618154115909e-32 -1.551773061552706e-32 -7.502101678138932e-33 -2.893987691868227e-33 -8.072271353056958e-34 -2.141557673278421e-34
12.75 -6.785118126187956e-20 -6.861048940192937e-34 1.334078633896701e-32 -4.267192448777144e-31 2.342550980638693e-30 -8.158144072466259e-30 2.177936841820091e-29 -5.01297023540125e-29 6.103726962982386e-29 -8.130044685645926e-29 -9.930681212981614e-30 3.059410772474644e-29 2.663325042777409e-29 -1.450080439186513e-29 -1.459197156523381e-29 3.386055813053891e-30 4.773602610213767e-30 -1.098222310166443e-30 -1.213740646958362e-30 -3.796112644614644e-31 2.011327234985235e-32 7.040522467376266e-32 4.406836562945816e-32 8.885232678355501e-33 -2.030281271387163e-33 -3.505989230188268e-33 -2.516002484474654e-33 -1.210177956396786e-33 -4.638228262044054e-34 -1.278933214136338e-34 -3.326111029525665e-35
12.9 1.77791678408955e-18 -1.014121303997861e-34 1.977641653201447e-33 -6.338179518650943e-32 3.495004668177779e-31 -1.218097453023164e-30 3.27117668683941e-30 -7.575904886067461e-30 9.27534889829455e-30 -1.24231750882745e-29 -1.584712386756992e-30 4.688871111663271e-30 4.185981014922323e-30 -2.236660483357496e-30 -2.28603212670616e-30 5.22135120195583e-31 7.522746213296059e-31 -1.706615584332135e-31 -1.899878356459779e-31 -5.982258694130332e-32 3.155220722313463e-33 1.107322721094579e-32 6.976370057443376e-33 1.395814740555361e-33 -3.276574061257104e-34 -5.568353487088067e-34 -3.973170733088473e-34 -1.90156131619465e-34 -7.242172537098464e-35 -1.974455631278522e-35 -5.032937834850958e-36
13.05 -9.864733120970819e-18 -1.465266858303539e-35 2.865380010396346e-34 -9.200497117723988e-33 5.094977698244553e-32 -1.776961527200278e-31 4.799027374443694e-31 -1.118008172357592e-30 1.376015833467748e-30 -1.852755706958951e-30 -2.46173498854189e-31 7.012432554217866e-31 6.412562525594393e-31 -3.365702962886602e-31 -3.4915383814993e-31 7.853760664417744e-32 1.155427299931676e-31 -2.58615193362382e-32 -2.899253280359069e-32 -9.187512304567513e-33 4.825358538730521e-34 1.697422027492572e-33 1.075970443190648e-33 2.136254298015063e-34 -5.147391010001963e-35 -8.614227001581649e-35 -6.112386671794491e-35 -2.911186467528839e-35 -1.101919682557731e-35 -2.970961531356875e-36 -7.421405228943107e-37
13.2 -1.412657905640254e-17 -2.069547986715471e-36 4.057824053021175e-35 -1.305248628371986e-33 7.257521319567721e-33 -2.532781707870622e-32 6.877294253157063e-32 -1.611230219578061e-31 1.993022540194514e-31 -2.697078059160805e-31 -3.723835088151817e-32 1.023501110933263e-31 9.576479805018268e-32 -4.941662918097255e-32 -5.199794907606923e-32 1.152496772996342e-32 1.729902214496859e-32 -3.822199367622462e-33 -4.313980059819367e-33 -1.375361916574643e-33 7.195517469177874e-35 2.536475871402609e-34 1.617073707595435e-34 3.185971224143102e-35 -7.873502847472869e-36 -1.298308303969231e-35 -9.16280524905293e-36 -4.343346932856533e-36 -1.634145490465299e-36 -4.358046430762374e-37 -1.066656827997979e-37
13.35 -2.006617583049264e-17 -2.857396203164361e-37 5.616786823437699e-36 -1.80975753073097e-34 1.010183982596175e-33 -3.527429496241489e-33 9.627645011469395e-33 -2.267782105300834e-32 2.818588034496593e-32 -3.832653930538567e-32 -5.486845532165645e-33 1.45805212254944e-32 1.394418810490322e-32 -7.080146193893226e-33 -7.551876088614398e-33 1.650159785008648e-33 2.525136664304677e-33 -5.510320034913857e-34 -6.259909893384623e-34 -2.007228612950526e-34 1.04640507798657e-35 3.695476520720389e-35 2.368657151667216e-35 4.631110625622771e-36 -1.172911195996069e-36 -1.906790919087501e-36 -1.338689427270159e-36 -6.316304506895137e-37 -2.362542107440406e-37 -6.233325360196789e-38 -1.494598217286912e-38
13.5 -6.610218636991696e-18 -3.856608761664856e-38 7.59929525593068e-37 -2.452460687262737e-35 1.374017915520418e-34 -4.800380409072726e-34 1.31668520867599e-33 -3.11747614063177e-33 3.892371204078586e-33 -5.317097209612444e-33 -7.87682003208378e-34 2.027522210600196e-33 1.97998395325813e-33 -9.899878371613214e-34 -1.069751679543569e-33 2.305628721732747e-34 3.594178962260177e-34 -7.750027219162647e-35 -8.859677878739904e-35 -2.856321552266195e-35 1.484258385127687e-36 5.250219755600432e-36 3.382175353547326e-36 6.562468019956412e-37 -1.702057621282858e-37 -2.729463559129725e-37 -1.906550357937775e-37 -8.955058797276784e-38 -3.330414815477911e-38 -8.694853437131877e-39 -2.042048489839525e-39
13.65 -5.060985110682729e-18 -5.088439152698701e-39 1.004976264937189e-37 -3.248231129816692e-36 1.826319680396729e-35 -6.383582423364673e-35 1.759232154308586e-34 -4.185893873408614e-34 5.249169546787031e-34 -7.202016571041038e-34 -1.101988841312542e-34 2.752363853909706e-34 2.742045114809419e-34 -1.351075522262195e-34 -1.47817886931389e-34 3.143974207682655e-35 4.989175370132971e-35 -1.063523668934227e-35 -1.223166329272069e-35 -3.963810649631829e-36 2.053770707081849e-37 7.274710644306559e-37 4.708525624857482e-37 9.067059040166711e-38 -2.406493065479424e-38 -3.808727033239191e-38 -2.647349353718539e-38 -1.237991162613762e-38 -4.578497101059649e-39 -1.183026967007856e-39 -2.720972682453693e-40
13.8 -3.878995583007088e-18 -6.563129387758437e-40 1.299096615086863e-38 -4.20497208531927e-37 2.372277981691895e-36 -8.295422989816493e-36 2.296477519902109e-35 -5.490097369156931e-35 6.913358507123468e-35 -9.525141028655734e-35 -1.502776857406129e-35 3.647798572749893e-35 3.704171609076405e-35 -1.799833085123347e-35 -1.99269003368009e-35 4.184470340535582e-36 6.755086284183573e-36 -1.424162128798745e-36 -1.647497949941975e-36 -5.365067625381332e-37 2.772573478988594e-38 9.832066054291191e-38 6.392005939768588e-38 1.221675640568043e-38 -3.315732801258063e-39 -5.181847059209232e-39 -3.584600856119381e-39 -1.669097772025886e-39 -6.139369949404917e-40 -1.570314940814424e-40 -3.536454157869186e-41
13.95 -9.172918107872291e-19 -8.275381257772922e-41 1.641481258775967e-39 -5.320570670721522e-38 3.011409714416085e-37 -1.053442063956992e-36 2.928979864442669e-36 -7.03397127681195e-36 8.892753236716743e-36 -1.230148593402455e-35 -1.997963821828345e-36 4.720361605528343e-36 4.881646307345686e-36 -2.340591907201112e-36 -2.621022815108976e-36 5.436463211068771e-37 8.921978642675165e-37 -1.861175670080935e-37 -2.165142895064783e-37 -7.083551585198193e-38 3.652197371169566e-39 1.296344245543412e-38 8.462853450890271e-39 1.605475241721693e-39 -4.452837572227491e-40 -6.874804598525473e-40 -4.733735366774711e-40 -2.194964542134249e-40 -8.030937472218282e-41 -2.033777006938302e-41 -4.483959760313792e-42
14.1 1.696783616233432e-18 -1.020043780905736e-41 2.027423878751108e-40 -6.580203316976589e-39 3.735940973920794e-38 -1.307352692249304e-37 3.650075669669371e-37 -8.803804007862782e-37 1.117266853565518e-36 -1.55146383552898e-36 -2.590204991379782e-37 5.964464375015771e-37 6.276993936135671e-37 -2.971635778176916e-37 -3.364082335548907e-37 6.895193397907688e-38 1.149664823856852e-37 -2.373969085919364e-38 -2.776628949868519e-38 -9.124181752546401e-39 4.694754044273106e-40 1.667609723249593e-39 1.0929082734351e-39 2.058130383675171e-40 -5.829474533056942e-41 -8.895519818903456e-41 -6.097660087586801e-41 -2.815894992411419e-41 -1.024969447472325e-41 -2.570421517052748e-42 -5.547082558097434e-43
14.25 1.026027303587821e-18 -1.229153943093899e-42 2.44777971481136e-41 -7.95450290667879e-40 4.529661959348126e-39 -1.585608630425328e-38 4.444610793237609e-38 -1.076486457097494e-37 1.371116394339839e-37 -1.91095672923001e-37 -3.274953951425911e-38 7.35952199992626e-38 7.875813127181534e-38 -3.683622582122473e-38 -4.213769714891027e-38 8.538220993256526e-39 1.445471458164729e-38 -2.955722368849964e-39 -3.475065583387162e-39 -1.146710746041729e-39 5.889828051929498e-41 2.093223798751936e-40 1.376872713436021e-40 2.574084293023834e-41 -7.440897630655449e-42 -1.122735334891108e-41 -7.66260949645746e-42 -3.524569178628643e-42 -1.276480458254768e-42 -3.170629151888433e-43 -6.696254055461903e-44
14.4 2.005373426146471e-19 -1.447948622136053e-43 2.888843023492351e-42 -9.399086158940815e-41 5.367552885159425e-40 -1.879449927198612e-39 5.288422039885675e-39 -1.285976932248762e-38 1.643653282101833e-38 -2.298849943200785e-38 -4.038929001130201e-39 8.868251510591088e-39 9.643670906412228e-39 -4.4585688817225e-39 -5.151388193148488e-39 1.032318440894278e-39 1.773460210479294e-39 -3.592456271984695e-40 -4.24486140817761e-40 -1.406299669487975e-40 7.212137867912339e-42 2.564068421107742e-41 1.692385909530011e-41 3.141291924212174e-42 -9.261651165835302e-43 -1.382402297152116e-42 -9.395040823311789e-43 -4.304767659932286e-43 -1.551416315273319e-43 -3.817493092760353e-44 -7.888868897271772e-45
14.55 3.681122845489599e-20 -1.667485312502166e-44 3.332758198134975e-43 -1.085582666690134e-41 6.216417610906207e-41 -2.177242272141679e-40 6.148825769876879e-40 -1.50093203573559e-39 1.924797055713091e-39 -2.70112586829908e-39 -4.859342006843106e-40 1.043669680445792e-39 1.152483593469839e-39 -5.269699045318874e-40 -6.14703246399508e-40 1.218757914637663e-40 2.123487377288468e-40 -4.262795228011064e-41 -5.061255493402894e-41 -1.683100076177196e-41 8.620542003056924e-43 3.065341711957895e-42 2.029782635263585e-42 3.740940743823146e-43 -1.1242903063764e-43 -1.66071357016965e-43 -1.124034797834125e-43 -5.130944064161307e-44 -1.840357326062253e-44 -4.486944568796772e-45 -9.071113032199238e-46
14.7 -1.716776010732043e-21 -1.877307063224865e-45 3.758513107092482e-44 -1.225604437876068e-42 7.036640664913368e-42 -2.465091717099072e-41 6.986253667021559e-41 -1.711622169124604e-40 2.202001552217723e-40 -3.100100778903146e-40 -5.704197791087486e-41 1.199636183962639e-40 1.344348756756019e-40 -6.082378984968087e-41 -7.160290023941485e-41 1.405104656218944e-41 2.481614322455013e-41 -4.938625509803204e-42 -5.890928020135509e-42 -1.966035691723723e-42 1.005886824822365e-43 3.576872618986915e-43 2.375691687968748e-43 4.347987389569448e-44 -1.331225190045181e-44 -1.946736126975923e-44 -1.312402939017585e-44 -5.968911468223454e-45 -2.130987292362153e-45 -5.148814959559789e-46 -1.01815424507744e-46
14.85 1.323953519264133e-22 -2.066214223139988e-46 4.143474249959945e-45 -1.352549106495595e-43 7.785014933144173e-43 -2.727835888925745e-42 7.757007156674843e-42 -1.907166520888569e-41 2.461082361283553e-41 -3.475558274640333e-41 -6.533847645773129e-42 1.346854437127014e-41 1.530773513277094e-41 -6.856210381672208e-42 -8.142421283405993e-42 1.582032437787855e-42 2.830824233165539e-42 -5.586730429353759e-43 -6.693821311730269e-43 -2.241615089572467e-43 1.145882514285307e-44 4.074185644092258e-44 2.713713767048625e-44 4.932594085595375e-45 -1.537659561635642e-45 -2.226984495194078e-45 -1.495564396340632e-45 -6.777765897308897e-46 -2.408832631030996e-46 -5.768851315174267e-47 -1.115616081083959e-47
15 2.150006539113385e-22 -2.223229482245525e-47 4.465326456500931e-46 -1.459069167468086e-44 8.418398885924769e-44 -2.95032727432165e-43 8.416908151298096e-43 -2.076428896662921e-42 2.687369226675502e-42 -3.806368276848974e-42 -7.303792369630435e-43 1.477059952778121e-42 1.701634911603394e-42 -7.548173669035467e-43 -9.039956219941237e-43 1.739657651856928e-43 3.152252009711072e-43 -6.171328779610107e-44 -7.426113949444286e-44 -2.49491243040757e-44 1.274493792940611e-45 4.530290696855731e-45 3.025601506583302e-45 5.46240538760581e-46 -1.732821521784599e-46 -2.486381775662416e-46 -1.663545849696451e-46 -7.512974949963952e-47 -2.658390092842752e-47 -6.311539718952401e-48 -1.193444766691409e-48
15.15 7.404075909761287e-23 -2.338644520576767e-48 4.704194364664196e-47 -1.53859168861421e-45 8.897790816083735e-45 -3.118863850532038e-44 8.925442298899332e-44 -2.209053897818938e-43 2.867061367017592e-43 -4.072424155068996e-43 -7.968508781791304e-44 1.582349230955557e-43 1.846761585710958e-43 -8.116510620284837e-44 -9.79938822286793e-44 1.86843684586102e-44 3.426822865231084e-44 -6.657274972450204e-45 -8.044080578324299e-45 -2.710868394570144e-45 1.384108879607532e-46 4.918042201014041e-46 3.292842558072813e-46 5.905449828851566e-47 -1.905367778376695e-47 -2.709561462739541e-47 -1.806320218975436e-47 -8.130344846626165e-48 -2.864532095846319e-48 -6.74343139249097e-49 -1.246556014272253e-49
15.3 -2.365352275083925e-23 -2.405010946088242e-49 4.844668325947235e-48 -1.585987730312651e-46 9.192291760247328e-46 -3.222581527194872e-45 9.249862072667981e-45 -2.296511557141768e-44 2.988614768243885e-44 -4.256656088721535e-44 -8.485863098513817e-45 1.655969985856458e-44 1.956927939596508e-44 -8.524871704493089e-45 -1.037241289742583e-44 1.960118134006988e-45 3.637109815756406e-45 -7.01353434445627e-46 -8.508381110378864e-46 -2.875759851926125e-46 1.467790592863511e-47 5.212791650809952e-47 3.498462695428705e-47 6.233314910370287e-48 -2.044460478191149e-48 -2.882360621967031e-48 -1.914789871878296e-48 -8.590389566083222e-49 -3.014016869415966e-49 -7.036544930543614e-50 -1.271382736593554e-50
15.45 -6.777602869533941e-24 -2.417935289082907e-50 4.877448478505145e-49 -1.598119429042849e-47 9.282399105180348e-47 -3.254612306625554e-46 9.368674088990253e-46 -2.333004527902552e-45 3.043968459883524e-45 -4.346841819802083e-45 -8.821522973944944e-46 1.693037094136384e-45 2.024823217969709e-45 -8.746159227643301e-46 -1.072100517870597e-45 2.00861538851603e-46 3.769161150229373e-46 -7.216459294541085e-47 -8.788199454431604e-47 -2.978640808308232e-47 1.520001490781417e-48 5.394976675228018e-48 3.628807263980774e-48 6.424159942226694e-49 -2.140890801911487e-49 -2.993304862547467e-49 -1.981744733589587e-49 -8.862505901226192e-50 -3.096895001570914e-50 -7.171365067828941e-51 -1.266271257845004e-51
15.6 -9.231882257965349e-25 -2.376560169044579e-51 4.800363301830917e-50 -1.574183675596193e-48 9.162143170026723e-48 -3.212836645597162e-47 9.273994778415054e-47 -2.31610380913441e-46 3.029428847314577e-46 -4.336948022858179e-46 -8.952727130811868e-47 1.691068836672319e-46 2.045854181230418e-46 -8.765502047388771e-47 -1.082159406345218e-46 2.010676597970463e-47 3.814031937424564e-47 -7.252386074561017e-48 -8.864627377306549e-48 -3.012544635689444e-48 1.537210092714197e-49 5.452269154151087e-49 3.675041491175873e-49 6.465122995717884e-50 -2.188087850026307e-50 -3.034869031256386e-50 -2.002655218332823e-50 -8.928341411382286e-51 -3.107604863578103e-51 -7.138991416924183e-52 -1.231663154748731e-52
