x exact r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10 r11 r12 r13 r14 r15 r16 r17 r18 r19 r20 r21 r22 r23 r24 r25 r26 r27 r28 r29 r30
9.9 -3.053976921833336e-17 4.477888278232933e-22 -9.175696506166189e-21 1.103263383220011e-19 -1.742222935006058e-18 8.62360009914693e-18 -2.757533951307827e-17 5.96372083725899e-17 -1.194123510706303e-16 1.273808012414461e-16 -1.407285054483504e-16 -2.85412347522998e-17 4.953827266777267e-17 1.989352142924994e-17 -1.998984305870165e-17 -1.051242802079153e-17 4.164654219314375e-18 2.801146041617853e-18 -9.121545789920382e-19 -8.279709904322089e-19 -2.270300229907613e-19 7.848854657911057e-21 3.80911802186466e-20 1.865686802137024e-20 4.377662072364337e-21 -2.281878657460191e-22 -1.125796427213404e-21 -9.399141275204087e-22 -5.0233320066768e-22 -2.241256205523344e-22 -7.284509400408727e-23 -2.919782426692861e-23
10.05 -1.765690533698092e-17 1.013002149395679e-22 -2.097120916179559e-21 2.545253462305923e-20 -4.051426287632599e-19 2.02935451277044e-18 -6.545211901589667e-18 1.437284318894069e-17 -2.926445421680742e-17 3.173649547158016e-17 -3.561762198392494e-17 -7.410442324499804e-18 1.271166355392233e-17 5.308672148169732e-18 -5.202155482539087e-18 -2.792479775731989e-18 1.098253649860264e-18 7.585375730770252e-19 -2.445413811423923e-19 -2.229993507100915e-19 -6.176793931676382e-20 2.357956567948165e-21 1.047700115736206e-20 5.200837525702611e-21 1.213170236196182e-21 -7.504552895142086e-23 -3.216016641702021e-22 -2.646996966989085e-22 -1.402684630938153e-22 -6.19719546712895e-23 -1.978424578249948e-23 -7.809073332327584e-24
10.2 1.253192765326408e-17 2.24043686692383e-23 -4.683051751418247e-22 5.734112669119695e-21 -9.195601945317237e-20 4.658013604033253e-19 -1.514484043075198e-18 3.373928923227958e-18 -6.979110031837058e-18 7.687397008933113e-18 -8.756573589942307e-18 -1.867096370689498e-18 3.165726537268854e-18 1.371771889676565e-18 -1.312889132599931e-18 -7.186590181102458e-19 2.805916393678666e-19 1.98772581897068e-19 -6.34512622561e-20 -5.811812266987077e-20 -1.625227416122389e-20 6.744428398900014e-22 2.783878946322815e-21 1.399400370795826e-21 3.242923914815057e-22 -2.317004747943085e-23 -8.847041902374411e-23 -7.185354607152357e-23 -3.776412083837241e-23 -1.652563198276099e-23 -5.18325987426893e-24 -2.014525957776968e-24
10.35 3.297029580298476e-18 4.844412678964694e-24 -1.021822479455218e-22 1.261599340297577e-21 -2.037387197132194e-20 1.043014026039396e-19 -3.416918831464292e-19 7.716355973741662e-19 -1.62020155901525e-18 1.81105946401768e-18 -2.092099766201632e-18 -4.567119673825382e-19 7.6555175571971e-19 3.434715819119765e-19 -3.215048308596322e-19 -1.792933346349298e-19 6.949809151848038e-20 5.043945503020882e-20 -1.594575683951707e-20 -1.466739965852922e-20 -4.13866837188807e-21 1.84480895789049e-22 7.152357684504007e-22 3.637879541114978e-22 8.370066931499313e-23 -6.772710395763505e-24 -2.346553431337368e-23 -1.882117852475766e-23 -9.813188405049484e-24 -4.254334064253743e-24 -1.311288264598859e-24 -5.017761714840454e-25
10.5 -1.568171612603176e-17 1.024086059733904e-24 -2.178619045034508e-23 2.711005943253915e-22 -4.406937938289096e-21 2.278732084727737e-20 -7.518254580143671e-20 1.719799123211084e-19 -3.662497932748762e-19 4.151202313264726e-19 -4.859450473189035e-19 -1.085074422404987e-19 1.798495590451078e-19 8.338354349592061e-20 -7.643398039857029e-20 -4.338672640602872e-20 1.669755731774919e-20 1.240205253234452e-20 -3.883779170464205e-21 -3.586883247926741e-21 -1.020709123670057e-21 4.841357994636478e-23 1.77821549149935e-22 9.144528463720216e-23 2.087860113487438e-23 -1.884940494383537e-24 -6.007468921068182e-24 -4.761898672708087e-24 -2.463612684837348e-24 -1.058349675842815e-24 -3.206384394549054e-25 -1.207855766708337e-25
10.65 -1.053450352935915e-17 2.116505864556544e-25 -4.539033132594095e-24 5.690157907790542e-23 -9.307113345014927e-22 4.858160864608166e-21 -1.613572529595556e-20 3.7361991244896e-20 -8.063896788505542e-20 9.260740556173386e-20 -1.097773177744992e-19 -2.504921204340583e-20 4.106441578434247e-20 1.963798667560811e-20 -1.764949553150071e-20 -1.01888751961812e-20 3.893594738410809e-21 2.956519601980035e-21 -9.173454411127271e-22 -8.504918039084181e-22 -2.439579613165327e-22 1.222013029793371e-23 4.281307159488222e-23 2.224433151673683e-23 5.037593554107497e-24 -5.015318721387879e-25 -1.485971011385627e-24 -1.164771673921787e-24 -5.980681050345776e-25 -2.546420880447971e-25 -7.584596152574456e-26 -2.812289345797824e-26
10.8 -1.435588482570358e-19 4.276524589312525e-26 -9.241386889942286e-25 1.166625842720612e-23 -1.919326620543253e-22 1.010841113106518e-21 -3.378466345676046e-21 7.91332747692733e-21 -1.729746332887464e-20 2.011314994392966e-20 -2.412739400511887e-20 -5.620957434925462e-21 9.116261212943873e-21 4.489187956025537e-21 -3.96019259301995e-21 -2.323169641828441e-21 8.81624823292337e-22 6.837042481087818e-22 -2.102440594361097e-22 -1.956398210510446e-22 -5.653997706614921e-23 2.972587849934591e-24 9.988924757155393e-24 5.240024461312748e-24 1.176609986763883e-24 -1.279651507946498e-25 -3.554471248006226e-25 -2.756686349042394e-25 -1.405067218944343e-25 -5.930388201401899e-26 -1.736984225001806e-26 -6.338515759815603e-27
10.95 1.07217456809057e-17 8.4479571106157e-27 -1.838725949293173e-25 2.336569179760917e-24 -3.865239243376591e-23 2.052951469884633e-22 -6.902005037701081e-22 1.634361372470269e-21 -3.615696375746522e-21 4.254014233592895e-21 -5.160844818451206e-21 -1.226483221888773e-21 1.968443265520443e-21 9.965575426289082e-22 -8.638040390832951e-22 -5.145344996993175e-22 1.939335230545866e-22 1.534530096533969e-22 -4.677904135368502e-23 -4.368226265670102e-23 -1.271337547259842e-23 6.979748925535619e-25 2.259855626663293e-24 1.196159966765558e-24 2.662199241464636e-25 -3.138421816312439e-26 -8.228827525821749e-26 -6.317540433635648e-26 -3.196945643105415e-26 -1.337853450216541e-26 -3.854121724627545e-27 -1.383929021664144e-27
11.1 5.560766922110777e-18 1.631557520836876e-27 -3.575329838230852e-26 4.571826924053463e-25 -7.60207692727542e-24 4.070123191509168e-23 -1.375990126413968e-22 3.292103178744018e-22 -7.366615373399209e-22 8.764254665343802e-22 -1.074666014016665e-21 -2.603102507383179e-22 4.135539278530708e-22 2.149286147322152e-22 -1.832282339314246e-22 -1.107405330647072e-22 4.146134273867061e-23 3.344304060226145e-23 -1.010933268756109e-23 -9.471591016716373e-24 -2.77491851952926e-24 1.584046485010337e-25 4.960318743980315e-25 2.64759063943542e-25 5.838930402178871e-26 -7.412894785810998e-27 -1.845100973648391e-26 -1.402890443727265e-26 -7.049565966915288e-27 -2.925509640435688e-27 -8.291166230119401e-28 -2.929073106776068e-28
11.25 4.413419094421313e-17 3.080659885638757e-28 -6.79433048855942e-27 8.739517266248737e-26 -1.460321758344393e-24 7.877965554030279e-24 -2.677286531423883e-23 6.468534156259105e-23 -1.463180310135678e-22 1.759270145533131e-22 -2.179157743559369e-22 -5.37567573847209e-23 8.456321122988684e-23 4.505284380490144e-23 -3.780931892577506e-23 -2.316989416473907e-23 8.618397587346116e-24 7.080246980938549e-24 -2.122892981901686e-24 -1.995280867429024e-24 -5.882028749610367e-25 3.47860541160814e-26 1.056897647521315e-25 5.685403099436573e-26 1.242150757620501e-26 -1.688901688722662e-27 -4.009724610908962e-27 -3.020583585058561e-27 -1.507481538744527e-27 -6.204887700302407e-28 -1.730366012380971e-28 -6.013200483308779e-29
11.4 3.256692201264005e-17 5.686911700600391e-29 -1.261885463407515e-27 1.632271395518539e-26 -2.740026700359485e-25 1.488810423933655e-24 -5.084692803776852e-24 1.239968657715836e-23 -2.83375489981726e-23 3.441502701530351e-23 -4.304052052146165e-23 -1.080468109599737e-23 1.683439863953848e-23 9.18230510562773e-24 -7.592318095842997e-24 -4.714349404921513e-24 1.742451614893173e-24 1.45672996113454e-24 -4.333555797448889e-25 -4.085331041946554e-25 -1.21137951127947e-25 7.398897060655754e-27 2.187057855679807e-26 1.185073164735217e-26 2.564522992283683e-27 -3.71649707268745e-28 -8.450633505849998e-28 -6.309622481050882e-28 -3.127922565407643e-28 -1.277192227826065e-28 -3.505442992485652e-29 -1.198087102608543e-29
11.55 -4.903608838884533e-18 1.026363639750358e-29 -2.290584661032719e-28 2.978679187580751e-27 -5.022017473156379e-26 2.747397794522621e-25 -9.426963971880222e-25 2.31925395335401e-24 -5.35224607784121e-24 6.562225603439374e-24 -8.282151301618042e-24 -2.114193160307449e-24 3.263607703336685e-24 1.820270406709031e-24 -1.484049781786067e-24 -9.33133473708862e-25 3.427618239993319e-25 2.913808364444598e-25 -8.602688925472604e-26 -8.133136979721584e-26 -2.424847692859795e-26 1.52550132701005e-27 4.397286791776042e-27 2.398889101480735e-27 5.141080749185608e-28 -7.907956501033906e-29 -1.72818424528949e-28 -1.279366929142376e-28 -6.300956120897949e-29 -2.552698920273844e-29 -6.897019562764099e-30 -2.317967610744515e-30
11.7 -5.842430939106244e-18 1.811001159683873e-30 -4.063830228411316e-29 5.311280940826764e-28 -8.991745148180293e-27 4.951031276449134e-26 -1.706316494117595e-25 4.233255853779376e-25 -9.860262417387704e-25 1.219900858667684e-24 -1.55303491300009e-24 -4.028471028221463e-25 6.162987034156487e-25 3.510885349715893e-25 -2.824496431157854e-25 -1.797314005775843e-25 6.562317632115168e-26 5.66821138864079e-26 -1.661300412090332e-26 -1.574888489438741e-26 -4.719568273237531e-27 3.051094346769216e-28 8.593790752918883e-28 4.717895863838042e-28 1.001209353157261e-28 -1.628610639855647e-29 -3.43117207371386e-29 -2.519309310295371e-29 -1.232870365055548e-29 -4.956522018759291e-30 -1.318581059005185e-30 -4.356863713112333e-31
11.85 4.732614041372607e-17 3.124133140372127e-31 -7.046874136117152e-30 9.254126637253061e-29 -1.572806735897779e-27 8.713533647829844e-27 -3.015560351368161e-26 7.541210176246086e-26 -1.772081462218052e-25 2.211287006306752e-25 -2.838444527528199e-25 -7.476538779409731e-26 1.133909401244221e-25 6.590607692930196e-26 -5.235561977239103e-26 -3.369666362138609e-26 1.2231527018023e-26 1.072692979908874e-26 -3.121947545581799e-27 -2.967183843555526e-27 -8.934791925050432e-28 5.923416664814359e-29 1.633145620431277e-28 9.018566187808889e-29 1.895000801683863e-29 -3.249081890849866e-30 -6.616892861657907e-30 -4.82015600910212e-30 -2.344155053858679e-30 -9.353739793582253e-31 -2.450619218459201e-31 -7.959455086289501e-32
12 -2.295211842608882e-17 5.269073970171594e-32 -1.19436627059778e-30 1.575605413512899e-29 -2.687780813046283e-28 1.497778560843052e-27 -5.203963445734621e-27 1.311281044488177e-26 -3.107286102306685e-26 3.909166875128164e-26 -5.057351130835156e-26 -1.35182640865979e-26 2.033072196555132e-26 1.204437777667523e-26 -9.454063059764363e-27 -6.151039762616276e-27 2.22013340300118e-27 1.9755162298047e-27 -5.710781393778694e-28 -5.440937433727795e-28 -1.645777242817763e-28 1.116882270493268e-29 3.018960687688534e-29 1.676263549722995e-29 3.487264424870483e-30 -6.283743864114549e-31 -1.239983382691531e-30 -8.96431677278408e-31 -4.333068000886908e-31 -1.716350138455787e-31 -4.429453593022873e-32 -1.41388974695411e-32
12.15 4.172971035320753e-17 8.688276189275699e-33 -1.978637883630474e-31 2.621497780256465e-30 -4.487654159022372e-29 2.514684446285032e-28 -8.76985805975147e-28 2.225784609798669e-27 -5.316629741558823e-27 6.740747376812145e-27 -8.785891434081195e-27 -2.381717607273045e-27 3.553050874553593e-27 2.143416905119473e-27 -1.663421906768205e-27 -1.093495006573542e-27 3.925186369387338e-28 3.541472419309294e-28 -1.017132499647634e-28 -9.71314425609766e-29 -2.950477308927372e-29 2.046347757861796e-30 5.430293495846055e-30 3.030507824679023e-30 6.241874637500133e-31 -1.178903690337072e-31 -2.25893562350431e-31 -1.62113440696774e-31 -7.789566297741188e-32 -3.063419762985668e-32 -7.789284586137594e-33 -2.443075297650313e-33
12.3 -4.604543318090801e-17 1.400645049735633e-33 -3.203981935483412e-32 4.262404505363869e-31 -7.321000249373373e-30 4.124087617899263e-29 -1.443360533662295e-28 3.688453349510243e-28 -8.877701302982041e-28 1.133908919743559e-27 -1.488468749028525e-27 -4.089703670909567e-28 6.053476903048806e-28 3.715331310561328e-28 -2.852358375500471e-28 -1.89361757179929e-28 6.761209222584982e-29 6.18157514642265e-29 -1.764340653588233e-29 -1.688558955788729e-29 -5.149548474169698e-30 3.644889336282447e-31 9.507206184304314e-31 5.330873598152895e-31 1.087054702387405e-31 -2.146827533785625e-32 -4.002031852116492e-32 -2.851825577976769e-32 -1.362370453023226e-32 -5.320372090265707e-33 -1.333131643462268e-33 -4.107719115943898e-34
12.45 -2.905954194514927e-18 2.207589332627318e-34 -5.07125471375796e-33 6.772907993338536e-32 -1.166981857529226e-30 6.607007983530155e-30 -2.320120458127601e-29 5.967844638070915e-29 -1.446842574404079e-28 1.861023175980939e-28 -2.459523296539918e-28 -6.845473416687539e-29 1.005629861241689e-28 6.274149879288695e-29 -4.767670936967382e-29 -3.194983897889978e-29 1.134917360598434e-29 1.050830369018239e-29 -2.981351067851575e-30 -2.859224759540318e-30 -8.752139706306712e-31 6.313914076246314e-32 1.620567769541276e-31 9.126885164042862e-32 1.842613508069167e-32 -3.796695558112786e-33 -6.897568099965037e-33 -4.881728268227856e-33 -2.318916582275897e-33 -8.994053518396325e-34 -2.221363842969526e-34 -6.722780133981647e-35
12.6 9.365914159649044e-18 3.401768579590771e-35 -7.846006027775331e-34 1.051773907582805e-32 -1.817675426745688e-31 1.034038463310499e-30 -3.642730806624834e-30 9.428406754785099e-30 -2.301669859662841e-29 2.980451832460605e-29 -3.964432945669269e-29 -1.117115377321476e-29 1.62918710213111e-29 1.032451559533026e-29 -7.76937264278106e-30 -5.253314458954658e-30 1.856804403890541e-30 1.740135987869486e-30 -4.908683843495389e-31 -4.716871119496746e-31 -1.448879633945214e-31 1.064099239638781e-32 2.690161139167053e-32 1.521282853997443e-32 3.040840026901325e-33 -6.523978255574747e-34 -1.156881755790554e-33 -8.134010620573937e-34 -3.842518879388999e-34 -1.480400230789665e-34 -3.604705760608594e-35 -1.071302710133093e-35
12.75 3.183132733999489e-17 5.124931575019256e-36 -1.186575832249552e-34 1.596271965928097e-33 -2.766571506917525e-32 1.581045090048053e-31 -5.586629956199844e-31 1.45458712837968e-30 -3.574432221360988e-30 4.65820611536763e-30 -6.234296962880335e-30 -1.777639188266307e-30 2.574353513100559e-30 1.655871571309921e-30 -1.234567367013518e-30 -8.419144893239511e-31 2.961490385370156e-31 2.807651078313016e-31 -7.876386001323082e-32 -7.582710810969283e-32 -2.336796406756671e-32 1.745338961925923e-33 4.350010281289892e-33 2.469299834043946e-33 4.887084342869962e-34 -1.089697987936594e-34 -1.888808206316127e-34 -1.319593660463727e-34 -6.20027472145967e-35 -2.37320531908304e-35 -5.698304369235214e-36 -1.662690667962587e-36
12.9 6.367327556631224e-18 7.548640370291876e-37 -1.754128567875746e-35 2.367764536720675e-34 -4.114855096651713e-33 2.361820362422703e-32 -8.369560827794064e-32 2.191555841459272e-31 -5.419407830764161e-31 7.105714008052696e-31 -9.565851158314961e-31 -2.758697263120418e-31 3.968169825174014e-31 2.58883693076388e-31 -1.913196387647862e-31 -1.315371827367272e-31 4.605442209017778e-32 4.414672882777935e-32 -1.231916864973001e-32 -1.188076899006941e-32 -3.672575937887616e-33 2.786915147868762e-34 6.853301370667938e-34 3.904086674844423e-34 7.650938963137201e-35 -1.769939505704136e-35 -3.002697448535265e-35 -2.084945930394363e-35 -9.745044299687635e-36 -3.706270110590368e-36 -8.777284389292575e-37 -2.513959530250053e-37
13.05 -9.876538433797067e-18 1.087044380324585e-37 -2.53484532623921e-36 3.432625766488364e-35 -5.980907373818558e-34 3.447168640783797e-33 -1.224919024933591e-32 3.224818969975232e-32 -8.022563541662662e-32 1.058015930880665e-31 -1.432317579232792e-31 -4.17579395953549e-32 5.967514293386787e-32 3.946184351604685e-32 -2.891894545599633e-32 -2.003761954788713e-32 6.984231158530946e-33 6.765964487495614e-33 -1.878473334071424e-33 -1.814651203651129e-33 -5.625571922082764e-34 4.3334593908437e-35 1.052196328060002e-34 6.013741523621295e-35 1.167056566832102e-35 -2.796571927412521e-36 -4.649115466856374e-36 -3.209037686490332e-36 -1.492245151261731e-36 -5.640129086799706e-37 -1.31770410054896e-37 -3.70387035132489e-38
13.2 -1.282813061259288e-17 1.530467796270539e-38 -3.580719950048573e-37 4.863840274723712e-36 -8.495548394938625e-35 4.915956734619578e-34 -1.751396705988986e-33 4.634733987564354e-33 -1.159643434497138e-32 1.537844028192661e-32 -2.093057240356206e-32 -6.166015938657866e-33 8.756495735002759e-33 5.865611189041387e-33 -4.264238914710898e-33 -2.976645809859262e-33 1.033039142050998e-33 1.010908197736367e-33 -2.79298975766003e-34 -2.702364418466714e-34 -8.400158613551843e-35 6.563315933832564e-36 1.574579906010125e-35 9.026946157267329e-36 1.734912255984543e-36 -4.299838984772038e-37 -7.012395042983752e-37 -4.812590635720487e-37 -2.226782378566335e-37 -8.365426611374252e-38 -1.928481521428358e-38 -5.318623054741043e-39
13.35 -1.477213035124079e-17 2.106686873468318e-39 -4.944501613753996e-38 6.736046320244634e-37 -1.179339091176184e-35 6.850134400980571e-35 -2.446545024475729e-34 6.506326240470606e-34 -1.636880369889914e-33 2.182254722706534e-33 -2.985330351342061e-33 -8.882868810380421e-34 1.253862333449318e-33 8.503083036739489e-34 -6.134666377923115e-34 -4.312744381464383e-34 1.490479809341646e-34 1.472701205423204e-34 -4.049868229481649e-35 -3.924329159534586e-35 -1.222944686380152e-35 9.684807827347139e-37 2.297107804721479e-36 1.320664626893548e-36 2.513974452742895e-37 -6.435295202683687e-38 -1.030610613463885e-37 -7.033939822653287e-38 -3.238823280892956e-38 -1.209550194173048e-38 -2.751961523835513e-39 -7.44520464441092e-40
13.5 -9.974784306857952e-18 2.835144091626385e-40 -6.674398175120688e-39 9.118244472462328e-38 -1.599997433701701e-36 9.327178228142689e-36 -3.339113964513645e-35 8.921987791656573e-35 -2.256418676066312e-34 3.023476922159117e-34 -4.156365862794683e-34 -1.248630859885702e-34 1.752256796046542e-34 1.202338077556496e-34 -8.611549461398499e-35 -6.095142447476397e-35 2.097986748281257e-35 2.092203935567429e-35 -5.727719499557778e-36 -5.558040659090868e-36 -1.736174470152989e-36 1.39261556191578e-37 3.267527412329939e-37 1.883557298978972e-37 3.551606922848182e-38 -9.377685458040934e-39 -1.476193249191122e-38 -1.002118312091983e-38 -4.592537102539369e-39 -1.705216488385448e-39 -3.829845940856881e-40 -1.016177234754731e-40
13.65 -1.963897288310021e-18 3.730354498149896e-41 -8.807304472901246e-40 1.206437469914599e-38 -2.121499292640389e-37 1.241009949532359e-36 -4.452821013057252e-36 1.195153972552229e-35 -3.037805192646728e-35 4.090238649311869e-35 -5.649150652097803e-35 -1.71274705487177e-35 2.390103799517355e-35 1.658516062678653e-35 -1.179668159325951e-35 -8.403726739256733e-36 2.881370633497749e-36 2.89895265603048e-36 -7.902232128125554e-37 -7.67843220827024e-37 -2.403871722695324e-37 1.95177681058152e-38 4.532583424856071e-38 2.619228246707186e-38 4.892678850042966e-39 -1.330898800804867e-39 -2.061076724386285e-39 -1.391934973614445e-39 -6.349683162692297e-40 -2.34440136254059e-40 -5.198870148838034e-41 -1.352548826596302e-41
13.8 -6.908449061531555e-18 4.79871937574922e-42 -1.136106035894345e-40 1.560243515332407e-39 -2.749277487483124e-38 1.613566355387994e-37 -5.802040129153336e-37 1.564021799101311e-36 -3.994506105376278e-36 5.403336374530622e-36 -7.496111616923274e-36 -2.292841532023552e-36 3.182341861897847e-36 2.232070463531307e-36 -1.577142117859402e-36 -1.130495349571694e-36 3.861572522512673e-37 3.918170372357726e-37 -1.063650783200911e-37 -1.034841314430318e-37 -3.246538156958541e-38 2.666657871951643e-39 6.132309175792244e-39 3.551769098565425e-39 6.573520040763066e-40 -1.840006081604244e-40 -2.805586762521808e-40 -1.885262884793113e-40 -8.561657198521555e-41 -3.14378329076353e-41 -6.884879635458497e-42 -1.755887726236261e-42
13.95 -2.00644810696862e-18 6.035334262169901e-43 -1.43265991312335e-41 1.972332326872396e-40 -3.482208908709781e-39 2.050203293428073e-38 -7.387240258044669e-38 1.999573635067139e-37 -5.130420985996171e-37 6.970683399695536e-37 -9.711932387520402e-37 -2.995829849097488e-37 4.136426686072518e-37 2.931164097124042e-37 -2.058048407120832e-37 -1.48395965579443e-37 5.050608204875598e-38 5.166355523823896e-38 -1.396947465611699e-38 -1.360747404973278e-38 -4.27737226831877e-39 3.552354510967188e-40 8.093059093812306e-40 4.69739436777006e-40 8.614804388334567e-41 -2.4786386553003e-41 -3.723941482124164e-41 -2.490268707935893e-41 -1.125997190762654e-41 -4.112516414976816e-42 -8.89629628548369e-43 -2.223644038898977e-43
14.1 5.305555057661332e-19 7.42127397216317e-44 -1.766114914662049e-42 2.437102017790951e-41 -4.310816867100008e-40 2.545755824170792e-39 -9.190799708998804e-39 2.497614425046721e-38 -6.436532367303572e-38 8.78244665850138e-38 -1.228635579295247e-37 -3.820856431873979e-38 5.249128948198374e-38 3.756316132193396e-38 -2.621518090364725e-38 -1.900975572520422e-38 6.447336431945198e-39 6.646520331385661e-39 -1.790358529460651e-39 -1.745953309724335e-39 -5.498361478774464e-40 4.614720249741707e-41 1.041997527137201e-40 6.059963836830033e-41 1.101415186311916e-41 -3.253978910974014e-42 -4.820562691975255e-42 -3.208524823674006e-42 -1.444617999111676e-42 -5.248782085771362e-43 -1.121782384153684e-43 -2.747376402774842e-44
14.25 4.657825041360352e-19 8.921896672884747e-45 -2.128381352431222e-43 2.943599044878102e-42 -5.216032312419458e-41 3.089276455083047e-40 -1.117394864772687e-39 3.048059132680414e-39 -7.888253192014071e-39 1.080706137768724e-38 -1.517810378810031e-38 -4.757082065467514e-39 6.503772295724237e-39 4.698040698525331e-39 -3.25985994377391e-39 -2.376698004621663e-39 8.033673055101364e-40 8.343736929822664e-40 -2.239355377745927e-40 -2.186174197553355e-40 -6.89665094619994e-41 5.846794840212066e-42 1.308992785234673e-41 7.62675160320261e-42 1.373955604484848e-42 -4.16394709902473e-43 -6.086533684814082e-43 -4.03281878377132e-43 -1.80826948008293e-43 -6.536757146813196e-44 -1.380546514136841e-44 -3.312155072239704e-45
14.4 1.084256682266148e-19 1.048667762362309e-45 -2.507479696114307e-44 3.475361735253939e-43 -6.168845627105496e-42 3.663758561641667e-41 -1.327560245270702e-40 3.634519060882545e-40 -9.444070992702109e-40 1.29889848325049e-39 -1.831117827381548e-39 -5.782167177259642e-40 7.868470099292129e-40 5.73514272954693e-40 -3.957563178619789e-40 -2.900372647638701e-40 9.771980376271147e-41 1.022179790114024e-40 -2.733823239430795e-41 -2.671632383901437e-41 -8.441853554750617e-42 7.225910493592683e-43 1.60462057182134e-42 9.365218743743299e-43 1.672492494618843e-43 -5.194696409882779e-44 -7.496823006933214e-44 -4.945512514687673e-44 -2.208624230565728e-44 -7.944600636459903e-45 -1.658398888165836e-45 -3.896672623254077e-46
14.55 1.770808434115829e-20 1.205094363903654e-46 -2.887922856215414e-45 4.010906885062003e-44 -7.131107995816865e-43 4.246549494111454e-42 -1.541370942067719e-41 4.234583308701429e-41 -1.104601268725071e-40 1.52489661857804e-40 -2.157471513451023e-40 -6.861869343081312e-41 9.295889557890071e-41 6.834113535560486e-41 -4.69106577287282e-41 -3.455038094308647e-41 1.160434704262363e-41 1.222181978505872e-41 -3.257773982467175e-42 -3.186753735601115e-42 -1.008497856942824e-42 8.712129273827792e-44 1.919627058972668e-43 1.122157485411951e-43 1.986898463625037e-44 -6.319021551865074e-45 -9.008928089460243e-45 -5.91785959035087e-45 -2.632567190358911e-45 -9.424036669182367e-46 -1.94478316804134e-46 -4.474199545533363e-47
14.7 -7.976484675094622e-22 1.353963634738125e-47 -3.251595182764807e-46 4.524919418116208e-45 -8.057601068251815e-44 4.810536038241985e-43 -1.748944107178445e-42 4.82090175271467e-42 -1.262225582075315e-41 1.748734779625494e-41 -2.482721212546638e-41 -7.951075854891103e-42 1.072492649748927e-41 7.949979704655478e-42 -5.429500762427144e-42 -4.017961647524145e-42 1.345430907115875e-42 1.426347334633406e-42 -3.789752592250749e-43 -3.710545388260455e-43 -1.175953185050379e-43 1.024858909292797e-44 2.241366012576172e-44 1.312178518426182e-44 2.30384886233956e-45 -7.496171336074908e-46 -1.056349868666955e-45 -6.910616264147458e-46 -3.062548704363118e-46 -1.091196219925026e-46 -2.22660327367497e-47 -5.014399175340472e-48
14.85 6.309891203521935e-24 1.487291649196111e-48 -3.579088780029294e-47 4.990097867776213e-46 -8.899301738222466e-45 5.326069600936812e-44 -1.939413261639137e-43 5.363059516287667e-43 -1.409190708271367e-42 1.959049213338337e-42 -2.79053572874896e-42 -8.996407227774418e-43 1.208441927540862e-42 9.028777177376222e-43 -6.136505473755816e-43 -4.561894350753852e-43 1.523124839549578e-43 1.624920503461072e-43 -4.304019015287495e-44 -4.217738779934023e-44 -1.338507332665108e-44 1.176412106320888e-45 2.554462125707942e-45 1.497538567916841e-45 2.607610802476039e-46 -8.673412375913372e-47 -1.20872675780324e-46 -7.876123184371942e-47 -3.477572734839838e-47 -1.233423884000689e-47 -2.489120888345412e-48 -5.48586796383498e-49
15 7.778703454419759e-23 1.597308683682719e-49 -3.851375387520035e-48 5.379491370912836e-47 -9.607556951480641e-46 5.763468765872217e-45 -2.101840215243252e-44 5.830096993938981e-44 -1.537160271693225e-43 2.143990839742473e-43 -3.06369307013927e-43 -9.940278303981644e-44 1.329869979124994e-43 1.001156894574839e-43 -6.77300898463763e-44 -5.057102860099543e-44 1.683728082093765e-44 1.807135489430557e-44 -4.772466089478947e-45 -4.680663051920959e-45 -1.487313756314011e-45 1.317816596325665e-46 2.841932862534109e-46 1.668203908557406e-46 2.881262254705281e-47 -9.789443653926491e-48 -1.349826784978286e-47 -8.761807469843672e-48 -3.854783079704714e-48 -1.361147386326402e-48 -2.717187979392725e-49 -5.859121737902768e-50
15.15 2.690542486433689e-23 1.677202535581218e-50 -4.051620405110691e-49 5.669060234994144e-48 -1.013869343666094e-46 6.095818099298122e-46 -2.226243299411031e-45 6.193400175523758e-45 -1.638322703235597e-44 2.292313045245458e-44 -3.285647582787001e-44 -1.07260336976722e-44 1.429443304373796e-44 1.083964308003375e-44 -7.300730988042625e-45 -5.473993847956964e-45 1.817598462370264e-45 1.962155393763728e-45 -5.167099861778219e-46 -5.071680899376364e-46 -1.613499488531953e-46 1.440761500882717e-47 3.086671612915394e-47 1.814027272451652e-47 3.108222532581143e-48 -1.077944660517587e-48 -1.471290906577387e-48 -9.514797470378442e-49 -4.171500214600224e-49 -1.466622068782147e-49 -2.896678197816734e-50 -6.109638832687674e-51
15.3 -6.729081880498648e-24 1.721814951340846e-51 -4.166901105672067e-50 5.840125579848963e-49 -1.045846219416131e-47 6.301700952523571e-47 -2.304609336724593e-46 6.429591808133728e-46 -1.706177271564259e-45 2.394498521649121e-45 -3.442180262833913e-45 -1.130353973992303e-45 1.500790706653451e-45 1.146027542167058e-45 -7.685968689561515e-46 -5.78601975697876e-46 1.916191982791707e-46 2.080130447386191e-46 -5.462788292352651e-47 -5.365899159956426e-47 -1.709034089258466e-47 1.537480916577472e-48 3.273118981142898e-48 1.925738209648515e-48 3.273906583393741e-49 -1.158123263028609e-49 -1.565410025785535e-49 -1.008710754147447e-49 -4.407464064374841e-50 -1.543071285744226e-50 -3.015931536365729e-51 -6.220524752536051e-52
